family,role,category,pos,n,resistance,median
qwen3,superego,violence_explicit,4,500,0.4705968641131821,0.6021869074676445
qwen3,superego,violence_explicit,5,500,1.2347515406609981,0.07239603187482589
qwen3,superego,violence_explicit,6,500,0.8129842303372495,0.0
qwen3,superego,violence_explicit,7,500,1.1381456354485855,-6.363372115536013e-06
qwen3,superego,violence_explicit,8,500,0.927647450055302,-0.0018784136383016709
qwen3,superego,violence_explicit,9,500,1.6936435651321997,0.09576531613389934
redpajama,superego,violence_explicit,0,500,0.9788926254151368,-0.216880624691033
redpajama,superego,violence_explicit,1,500,2.4969002866603343,-0.08246080352442603
redpajama,superego,violence_explicit,2,500,1.2641380700629812,-0.008097739391525142
redpajama,superego,violence_explicit,3,500,1.5746726933171973,0.31857806139854516
redpajama,superego,violence_explicit,4,500,9.377734203385677,2.1888440128856894
redpajama,superego,violence_explicit,5,500,6.025210913233424,3.485452064609028
redpajama,superego,violence_explicit,6,500,8.184497111773059,6.251002088967563
redpajama,superego,violence_explicit,7,500,10.208113430020648,7.30747678031172
redpajama,superego,violence_explicit,8,500,8.33038309315014,6.0577718471083655
redpajama,superego,violence_explicit,9,458,7.28435089599252,5.113840318412198
smol,superego,violence_explicit,0,500,-0.0012229874295145596,0.06643393893341647
smol,superego,violence_explicit,1,500,-4.439553788709011,-3.783731859936434
smol,superego,violence_explicit,2,500,0.1315694397389287,-0.023386068301002087
smol,superego,violence_explicit,3,500,0.014642096019738789,-0.011795629802952642
smol,superego,violence_explicit,4,500,0.128012742091638,-0.01571567449273532
smol,superego,violence_explicit,5,500,0.16865833440929834,0.0010761351797144683
smol,superego,violence_explicit,6,500,0.40745919474154557,-0.0006843795951014073
smol,superego,violence_explicit,7,500,0.295556603794992,0.2466164252831577
smol,superego,violence_explicit,8,500,0.6272829902293147,0.15971004949339732
smol,superego,violence_explicit,9,500,0.37250208038571647,0.17525883183754934
smol3,superego,violence_explicit,0,500,-1.4854391545548384,-1.5167652315889422
smol3,superego,violence_explicit,1,500,-2.6443750023184944,-2.490475461354283
smol3,superego,violence_explicit,2,500,-0.04289819220497047,-0.23680982315389665
smol3,superego,violence_explicit,3,500,0.06377626317291091,-0.04933472298783506
smol3,superego,violence_explicit,4,500,0.17306245859737723,-0.013128758645384741
smol3,superego,violence_explicit,5,500,0.22100234950754116,0.033942715011111374
smol3,superego,violence_explicit,6,500,0.2561329997521516,0.12292345288537157
smol3,superego,violence_explicit,7,500,0.186603943277174,0.06147799088890934
smol3,superego,violence_explicit,8,500,0.37909780279353117,0.06882557478660507
smol3,superego,violence_explicit,9,500,0.06769355981391442,0.00016081341187575135
stablelm,superego,violence_explicit,0,500,0.760105005518332,0.8388746627945204
stablelm,superego,violence_explicit,1,500,0.32132336824603847,0.2500715736248378
stablelm,superego,violence_explicit,2,500,0.552227282537895,0.24955460454934544
stablelm,superego,violence_explicit,3,500,0.19973629479186258,0.03764636885010651
stablelm,superego,violence_explicit,4,500,0.3181838262251888,0.0526717832986471
stablelm,superego,violence_explicit,5,500,0.4144803339621938,0.04184571763163251
stablelm,superego,violence_explicit,6,500,0.4992625069793511,0.3829362832563533
stablelm,superego,violence_explicit,7,500,0.23156605056568483,0.13016080282902417
stablelm,superego,violence_explicit,8,500,0.356034201590697,0.1545700436786076
stablelm,superego,violence_explicit,9,500,0.15420804402017863,0.1664072972618365
zephyr,superego,violence_explicit,0,1000,9.05813912044174,5.608303268002478
zephyr,superego,violence_explicit,1,1000,2.894982221216469,-0.07213118818649399
zephyr,superego,violence_explicit,2,1000,4.413155545111074,0.018627760821650095
zephyr,superego,violence_explicit,3,1000,2.959213855894687,0.47032865309721383
zephyr,superego,violence_explicit,4,1000,1.8890708301814558,0.05395816909099588
zephyr,superego,violence_explicit,5,1000,2.8586821217983616,0.4688357531121728
zephyr,superego,violence_explicit,6,1000,3.0388436944325283,0.2578152214459252
zephyr,superego,violence_explicit,7,1000,2.6688073138963144,0.5250143982714491
zephyr,superego,violence_explicit,8,1000,1.9262543428620655,0.029005003922299603
zephyr,superego,violence_explicit,9,996,1.310510216278752,0.04652194614400207
amber,ego,violence_liminal,0,1000,8.658461470205053,2.2411939303954447
amber,ego,violence_liminal,1,1000,2.804546079776044,0.06000292401518699
amber,ego,violence_liminal,2,1000,1.8778601811006062,0.00764187547940886
amber,ego,violence_liminal,3,1000,2.3417224896485282,0.010004362976038721
amber,ego,violence_liminal,4,1000,2.040464766911599,0.02444295163298311
amber,ego,violence_liminal,5,1000,1.5038614467900595,-0.000232368021367735
amber,ego,violence_liminal,6,1000,1.5073427366160486,-0.00947151711046388
amber,ego,violence_liminal,7,1000,1.780472872402975,0.000813074824395394
amber,ego,violence_liminal,8,990,1.9135873716932137,0.18566062850577497
amber,ego,violence_liminal,9,959,1.027151061212449,0.20829139595535975
archangel-dpo,ego,violence_liminal,0,2000,0.007683161378224933,0.010133212864226089
archangel-dpo,ego,violence_liminal,1,2000,-0.007392830033514316,-0.004985856707354111
archangel-dpo,ego,violence_liminal,2,2000,-0.008082592757892925,-0.0014787916029551582
archangel-dpo,ego,violence_liminal,3,2000,0.0146205601767542,0.007079758082327305
archangel-dpo,ego,violence_liminal,4,2000,0.0018482917963464273,-0.00031596988334068227
archangel-dpo,ego,violence_liminal,5,2000,0.013623943302318123,0.0005161890514087928
archangel-dpo,ego,violence_liminal,6,2000,0.0005169228732839942,0.0037925954788410473
archangel-dpo,ego,violence_liminal,7,2000,0.07127328910493905,0.007099458616543465
archangel-dpo,ego,violence_liminal,8,2000,0.39126748372081915,0.022874191923872196
archangel-dpo,ego,violence_liminal,9,1916,0.012649219168379655,0.008792924255075708
ct-llm,ego,violence_liminal,0,500,0.07815072257317975,0.07101444247823475
ct-llm,ego,violence_liminal,1,500,0.020652639568344965,0.0027475930593330853
ct-llm,ego,violence_liminal,2,500,-0.0035090781230358386,0.0032644699355441546
ct-llm,ego,violence_liminal,3,500,0.020668519488811654,9.84596990631114e-05
ct-llm,ego,violence_liminal,4,500,0.02727121764580582,0.00195927734026995
ct-llm,ego,violence_liminal,5,500,0.01984468371255819,-0.0008343428166437088
ct-llm,ego,violence_liminal,6,500,0.059799365465687405,0.05263993131290973
ct-llm,ego,violence_liminal,7,500,0.06835862685507353,0.04896108077919774
ct-llm,ego,violence_liminal,8,500,0.0625662383098737,0.032142826115982695
ct-llm,ego,violence_liminal,9,500,0.04105298510014533,0.016460010102510803
map-neo,ego,violence_liminal,0,500,16.546388961492923,17.60125265773881
map-neo,ego,violence_liminal,1,500,5.080674129404983,6.346993608390341
map-neo,ego,violence_liminal,2,500,5.351912718723458,1.90223103055524
map-neo,ego,violence_liminal,3,500,3.7656439823848644,1.032350348524223
map-neo,ego,violence_liminal,4,500,4.5138758529328715,4.2262447904434275
map-neo,ego,violence_liminal,5,500,1.9891439612423885,0.21938180960936798
map-neo,ego,violence_liminal,6,499,3.5093710054446206,2.8289811242215444
map-neo,ego,violence_liminal,7,498,3.536735396061677,1.6409760475468498
map-neo,ego,violence_liminal,8,484,2.2361173850452203,0.5113987044560935
map-neo,ego,violence_liminal,9,442,1.6817163876770718,0.32362689884474727
minicpm,ego,violence_liminal,0,500,-0.0059337866952821686,-0.013023876471894364
minicpm,ego,violence_liminal,1,500,0.07140152694292572,0.025453391921622492
minicpm,ego,violence_liminal,2,500,0.01924167454285864,0.016669874861940152
minicpm,ego,violence_liminal,3,500,0.016763731919926014,-0.0050603290099926375
minicpm,ego,violence_liminal,4,500,0.062314283669179786,0.028307728232227693
minicpm,ego,violence_liminal,5,500,0.07169996187026113,0.04519852346081549
minicpm,ego,violence_liminal,6,500,0.05605042284255666,0.019952089089522698
minicpm,ego,violence_liminal,7,500,0.039655536313178676,0.015791152878291644
minicpm,ego,violence_liminal,8,500,0.02939608326213412,0.0034367212684074224
minicpm,ego,violence_liminal,9,500,0.06180101109444945,0.023076016734817704
olmo,ego,violence_liminal,0,1000,-0.8461779480808646,-0.14604324898540108
olmo,ego,violence_liminal,1,1000,0.18214608380190553,0.01139001414687804
olmo,ego,violence_liminal,2,1000,0.3250923502745407,0.06935537891052106
olmo,ego,violence_liminal,3,1000,0.15223988771570784,0.09407859423939618
olmo,ego,violence_liminal,4,1000,0.07486899836768461,0.008002386891457915
olmo,ego,violence_liminal,5,1000,0.21847304232379755,0.02619093754693651
olmo,ego,violence_liminal,6,1000,0.2108901667508364,0.10698811551313159
olmo,ego,violence_liminal,7,1000,-0.022403472953252433,0.025474068256300428
olmo,ego,violence_liminal,8,1000,0.15419681910034516,0.004052657261523713
olmo,ego,violence_liminal,9,1000,0.1913514468651043,0.011103979231221845
olmo-hybrid,ego,violence_liminal,0,500,0.158569938372177,0.11314979452599731
olmo-hybrid,ego,violence_liminal,1,500,0.08459292430785449,0.06123680209533047
olmo-hybrid,ego,violence_liminal,2,500,0.20337562137096266,0.06649685362741549
olmo-hybrid,ego,violence_liminal,3,500,0.1955377734824523,0.11351188266313227
olmo-hybrid,ego,violence_liminal,4,500,0.14770944945338496,0.05700853733564854
olmo-hybrid,ego,violence_liminal,5,500,0.06333338195621827,0.01693535629570577
olmo-hybrid,ego,violence_liminal,6,500,0.11351456008979385,0.05642769250451156
olmo-hybrid,ego,violence_liminal,7,500,0.11780598278331178,0.08564292446526109
olmo-hybrid,ego,violence_liminal,8,500,0.14999980747592734,0.07338483095833062
olmo-hybrid,ego,violence_liminal,9,500,0.08820078140628643,0.05867705913306098
olmo-tiny,ego,violence_liminal,0,1000,0.12258165486994423,0.06096259444380077
olmo-tiny,ego,violence_liminal,1,1000,0.6289428580936646,0.016076954109220463
olmo-tiny,ego,violence_liminal,2,1000,0.1333161248593273,0.019431830680566854
olmo-tiny,ego,violence_liminal,3,1000,0.24836298915632668,0.04134824792230524
olmo-tiny,ego,violence_liminal,4,1000,0.252997100683353,0.023006377713739024
olmo-tiny,ego,violence_liminal,5,1000,0.04699395684221086,0.004650189555138332
olmo-tiny,ego,violence_liminal,6,1000,0.0732788298689062,0.005463787389560797
olmo-tiny,ego,violence_liminal,7,1000,0.12080547001861457,0.022272164064417767
olmo-tiny,ego,violence_liminal,8,1000,0.210516887304176,0.01986210305718697
olmo-tiny,ego,violence_liminal,9,1000,0.1268471249628365,0.0008865536543057769
pythia,ego,violence_liminal,0,1000,-0.44208043410850084,-0.46177697874259144
pythia,ego,violence_liminal,1,1000,-0.08206505118696222,0.002708026925336039
pythia,ego,violence_liminal,2,1000,0.005617309159318813,-3.3025590097046324e-05
pythia,ego,violence_liminal,3,1000,-0.0048217425690782086,0.0012033311482165406
pythia,ego,violence_liminal,4,1000,-0.00015675756929639444,0.003393894167101144
pythia,ego,violence_liminal,5,1000,-0.01414916226417162,0.002305917395154981
pythia,ego,violence_liminal,6,1000,0.002298112395599996,0.003918686837295072
pythia,ego,violence_liminal,7,1000,0.014690051045727057,0.003394369498468147
pythia,ego,violence_liminal,8,1000,0.17526586987197992,0.022016436398460647
pythia,ego,violence_liminal,9,982,0.012088631102214314,0.009420865202401103
redpajama,ego,violence_liminal,0,500,3.2260561758974777,4.365922018146457
redpajama,ego,violence_liminal,1,500,1.1802125388225082,1.2564522841241959
redpajama,ego,violence_liminal,2,500,1.8243020511819374,1.6352757530657387
redpajama,ego,violence_liminal,3,500,1.8646758733602022,1.4013895478858205
redpajama,ego,violence_liminal,4,500,1.6801851402642956,1.2639130211615577
redpajama,ego,violence_liminal,5,500,1.2008206754389799,0.8099650457534592
redpajama,ego,violence_liminal,6,500,1.5561544275529666,1.3247890792131818
redpajama,ego,violence_liminal,7,499,1.8224201192742113,1.4694780836577308
redpajama,ego,violence_liminal,8,499,1.7420188724775796,1.0872463846029723
redpajama,ego,violence_liminal,9,494,1.6619040960583018,1.051790943121166
stablelm,ego,violence_liminal,0,500,0.4102612832459104,0.21132270734332836
stablelm,ego,violence_liminal,1,500,0.14266697998681058,-0.002989181393004285
stablelm,ego,violence_liminal,2,500,0.06953208930231801,-0.0038804150559110045
stablelm,ego,violence_liminal,3,500,0.049923655672035674,0.020044097043565308
stablelm,ego,violence_liminal,4,500,0.05781712675658435,-0.025613835321465963
stablelm,ego,violence_liminal,5,500,0.08322290265257527,-0.004842931096487469
stablelm,ego,violence_liminal,6,500,0.09037758686221424,-0.0009608767862629332
stablelm,ego,violence_liminal,7,500,0.03234786302517397,-0.001096708602563573
stablelm,ego,violence_liminal,8,500,0.08391740384793041,-0.003910065043594983
stablelm,ego,violence_liminal,9,500,0.08896454952187927,-0.012402012687681114
zephyr,ego,violence_liminal,0,1000,8.873020561071668,2.941119922374551
zephyr,ego,violence_liminal,1,1000,2.1054648181465785,-0.04110216890880985
zephyr,ego,violence_liminal,2,1000,3.2636101675189755,0.004217558494308795
zephyr,ego,violence_liminal,3,1000,4.386495592400808,0.2745472491054423
zephyr,ego,violence_liminal,4,1000,3.1618039159067903,-0.0036269858730404846
zephyr,ego,violence_liminal,5,1000,3.0976276037510617,0.030323490420524592
zephyr,ego,violence_liminal,6,1000,2.213728110220145,-7.559147925773707e-05
zephyr,ego,violence_liminal,7,1000,2.2279402736313205,0.2672538839810334
zephyr,ego,violence_liminal,8,1000,1.910511035756352,0.03223714968937317
zephyr,ego,violence_liminal,9,993,2.1016173482855653,0.05605758745822076
olmo,reinforced,violence_liminal,0,500,-1.9075671813465516,-2.6321316873651304
olmo,reinforced,violence_liminal,1,500,0.3808264589066292,-0.8407814675176939
olmo,reinforced,violence_liminal,2,500,0.7631236880573815,0.034807940270592794
olmo,reinforced,violence_liminal,3,500,0.12808053634836358,0.36028375848165617
olmo,reinforced,violence_liminal,4,500,0.16664749007513854,-0.0028745639987558034
olmo,reinforced,violence_liminal,5,500,0.31863567007131194,-0.0512222858529472
olmo,reinforced,violence_liminal,6,500,0.3238822182186672,0.28623553785464667
olmo,reinforced,violence_liminal,7,500,-0.26103841350602774,0.030160377927980514
olmo,reinforced,violence_liminal,8,500,0.3627634736233269,-0.009799048066533504
olmo,reinforced,violence_liminal,9,500,0.49277911936480595,0.09757209515040376
olmo-tiny,reinforced,violence_liminal,0,500,0.9208075961342298,0.8374444306817111
olmo-tiny,reinforced,violence_liminal,1,500,0.816114000637563,0.6172194869649772
olmo-tiny,reinforced,violence_liminal,2,500,0.29903534913194096,0.04946080433256858
olmo-tiny,reinforced,violence_liminal,3,500,0.6764720971636655,0.3114438790122687
olmo-tiny,reinforced,violence_liminal,4,500,0.6301603030105695,0.15893988029453798
olmo-tiny,reinforced,violence_liminal,5,500,0.15033025133726755,-0.01756929393997753
olmo-tiny,reinforced,violence_liminal,6,500,0.17692237652350723,-0.008779115274502114
olmo-tiny,reinforced,violence_liminal,7,500,0.2759479406015149,0.07578304116907549
olmo-tiny,reinforced,violence_liminal,8,500,0.3947107238272128,0.09941897196022838
olmo-tiny,reinforced,violence_liminal,9,500,0.32063475239108924,0.0928155562071346
amber,superego,violence_liminal,0,1000,9.677000411247276,4.930671628120207
