stage,prompt,prompt_key,prompt_type,side,layer,gate_open_frac,gate_mean_mag,gate_max,gate_sparsity
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,31,0.8375726938247681,0.4474064111709595,12.140560150146484,0.012354651466012001
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,0,0.005178052466362715,0.027018485590815544,0.29507768154144287,0.23337572813034058
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,1,0.021802324801683426,0.03594956174492836,0.2803727388381958,0.1733284890651703
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,2,0.037154797464609146,0.03861558064818382,0.3397297263145447,0.16424418985843658
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,3,0.072856105864048,0.045375242829322815,0.2739329934120178,0.13835392892360687
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,4,0.16124635934829712,0.05791980028152466,0.6084797382354736,0.10855741053819656
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,5,0.20476017892360687,0.0640064999461174,0.6816766262054443,0.09220566600561142
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,6,0.32103922963142395,0.08008009940385818,0.8832978010177612,0.07076671719551086
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,7,0.4091569781303406,0.09351324290037155,1.1174583435058594,0.05795785039663315
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,8,0.45630452036857605,0.10329528152942657,1.2406126260757446,0.057594478130340576
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,9,0.47065770626068115,0.10661996901035309,0.8417635560035706,0.056050144135951996
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,10,0.5414243936538696,0.12216216325759888,1.0047410726547241,0.04324127733707428
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,11,0.539607584476471,0.12150809168815613,1.037111520767212,0.047329213470220566
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,12,0.5433320999145508,0.12449096888303757,1.2630643844604492,0.049146074801683426
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,13,0.5908430218696594,0.1368761509656906,1.6383906602859497,0.041606105864048004
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,14,0.6180959343910217,0.14695225656032562,1.9882683753967285,0.03988008573651314
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,15,0.647619903087616,0.1534506380558014,2.080540657043457,0.03343023359775543
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,16,0.6575217843055725,0.15458670258522034,1.6383906602859497,0.034702036529779434
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,17,0.6767805218696594,0.16632597148418427,1.872607707977295,0.03006904013454914
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,18,0.7285610437393188,0.18589626252651215,4.092141628265381,0.030795784667134285
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,19,0.7720748782157898,0.1997823566198349,2.7044003009796143,0.02134811133146286
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,20,0.7954215407371521,0.20720115303993225,3.3199667930603027,0.01980377919971943
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,21,0.809411346912384,0.20958873629570007,3.2843217849731445,0.018804505467414856
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,22,0.8324854373931885,0.22567249834537506,4.44244909286499,0.015170784667134285
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,23,0.8479287624359131,0.24144181609153748,4.769676685333252,0.014444041065871716
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,24,0.8502907156944275,0.2495483160018921,9.350750923156738,0.015806686133146286
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,25,0.864098846912384,0.2826993763446808,7.511534690856934,0.013535610400140285
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,26,0.8740007281303406,0.30294284224510193,9.663448333740234,0.011900436133146286
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,27,0.8820857405662537,0.32109713554382324,11.15609073638916,0.012263808399438858
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,28,0.8824491500854492,0.34793585538864136,7.86025857925415,0.011991279199719429
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,29,0.8798146843910217,0.37324097752571106,8.779901504516602,0.009720203466713428
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,30,0.8594658374786377,0.412097305059433,10.366861343383789,0.008085029199719429
aligned,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,31,0.8256722092628479,0.4503706991672516,18.03125,0.012172965332865715
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,0,0.17132994532585144,0.05906737223267555,0.42071378231048584,0.11409883946180344
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,1,0.07176598906517029,0.04387282207608223,0.3654647469520569,0.14625726640224457
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,2,0.027252906933426857,0.03608047217130661,0.5497103929519653,0.17005814611911774
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,3,0.05614098906517029,0.04197011515498161,0.37452951073646545,0.1522529125213623
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,4,0.12145712226629257,0.053592294454574585,0.9735660552978516,0.1145530492067337
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,5,0.1522529125213623,0.05685213953256607,0.7574505805969238,0.11091933399438858
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,6,0.22192950546741486,0.06640743464231491,0.6604136228561401,0.09057049453258514
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,7,0.30014535784721375,0.07693595439195633,0.649848997592926,0.0768532007932663
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,8,0.34038880467414856,0.08407305926084518,0.8909004926681519,0.07367369532585144
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,9,0.3686409890651703,0.08856759965419769,0.6258099675178528,0.06558866053819656
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,10,0.4598473906517029,0.10486682504415512,1.1384831666946411,0.056595202535390854
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,11,0.4413154125213623,0.10327441245317459,1.4647583961486816,0.05795785039663315
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,12,0.47956031560897827,0.1122557520866394,1.1424964666366577,0.056050144135951996
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,13,0.5279796719551086,0.12412046641111374,2.3253846168518066,0.05250726640224457
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,14,0.5772165656089783,0.14005537331104279,2.535539150238037,0.04115188866853714
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,15,0.6230922937393188,0.14745186269283295,1.8319954872131348,0.037427324801683426
aligned,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,16,0.6574309468269348,0.1549283117055893,2.7427868843078613,0.03370276093482971
