label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_1,base,48,107,0.22993476688861847,0.18214809894561768,66137.4453125,615.930908203125,827.5809936523438,sexual_liminal,True
sexual_liminal_1,base,49,107,0.19222702085971832,0.14925101399421692,62758.8984375,592.6830444335938,835.6281127929688,sexual_liminal,True
sexual_liminal_1,base,50,107,0.1928146481513977,0.1547413170337677,63107.7890625,599.951171875,840.2232055664062,sexual_liminal,True
sexual_liminal_1,base,51,107,0.2074304223060608,0.16175463795661926,64553.375,604.8128051757812,839.7726440429688,sexual_liminal,True
sexual_liminal_1,base,52,107,0.19260157644748688,0.15200957655906677,62615.3203125,594.8006591796875,835.0896606445312,sexual_liminal,True
sexual_liminal_1,base,53,107,0.21142248809337616,0.15589234232902527,65516.609375,602.6973876953125,844.9434204101562,sexual_liminal,True
sexual_liminal_1,base,54,107,0.2366018444299698,0.1758139282464981,67599.421875,615.46923828125,837.9945678710938,sexual_liminal,True
sexual_liminal_1,base,55,107,0.20100654661655426,0.15961222350597382,64815.21875,608.9755859375,851.0469360351562,sexual_liminal,True
sexual_liminal_1,base,56,107,0.1972520649433136,0.14549891650676727,64540.76171875,597.7107543945312,853.2628784179688,sexual_liminal,True
sexual_liminal_1,base,57,107,0.2167857438325882,0.1692224144935608,65826.609375,610.9407348632812,838.55615234375,sexual_liminal,True
sexual_liminal_1,base,58,107,0.20003457367420197,0.1497305929660797,63939.65234375,596.1357421875,840.8923950195312,sexual_liminal,True
sexual_liminal_1,base,59,107,0.21990028023719788,0.16327738761901855,65620.0859375,603.2933959960938,829.128662109375,sexual_liminal,True
sexual_liminal_1,base,60,107,0.2155691683292389,0.16021165251731873,65552.21875,603.293212890625,839.2715454101562,sexual_liminal,True
sexual_liminal_1,base,61,107,0.24500910937786102,0.18646568059921265,67810.84375,619.9006958007812,828.47705078125,sexual_liminal,True
sexual_liminal_1,base,62,107,0.2032933384180069,0.1530267745256424,64238.1796875,598.0850830078125,840.2886352539062,sexual_liminal,True
sexual_liminal_1,base,63,107,0.22214674949645996,0.16967973113059998,65479.9140625,606.3655395507812,831.1195678710938,sexual_liminal,True
sexual_liminal_1,base,64,107,0.22486451268196106,0.16241119801998138,66869.78125,607.2737426757812,842.9117431640625,sexual_liminal,True
