family,direction,category,position,mean_resist,std_resist,n
llama,forward,violence_explicit,2,0.19141547064019798,0.7862564828536137,17000
llama,forward,violence_explicit,3,0.3126180843432043,1.071397675394028,17000
llama,forward,violence_explicit,4,0.2553859104474931,0.8557845576723686,17000
llama,forward,violence_explicit,5,0.26016582984941494,0.8768442693956487,17000
llama,forward,violence_explicit,6,0.5293519688719239,1.4790031418846563,17000
llama,forward,violence_explicit,7,0.35399347714325924,1.2501287873597449,17000
llama,forward,violence_explicit,8,0.24047073440001548,0.8686861823348443,17000
llama,forward,violence_explicit,9,0.2862353996954726,0.9893576548581389,17000
llama,forward,violence_explicit,10,0.2554550964816422,1.0291866061617938,16969
qwen-tiny,forward,violence_liminal,0,-0.004677488639032532,0.4561958273935477,1000
qwen-tiny,forward,violence_liminal,1,0.24745004355579692,1.6560803593462563,1000
qwen-tiny,forward,violence_liminal,2,0.06545253443623927,0.5001771142664362,1000
qwen-tiny,forward,violence_liminal,3,0.0938885869067523,0.5136488571267691,1000
qwen-tiny,forward,violence_liminal,4,0.11305252827435935,0.6645539647270003,1000
qwen-tiny,forward,violence_liminal,5,0.09709312326463819,0.46579199495488605,1000
qwen-tiny,forward,violence_liminal,6,0.050026865110176816,0.5424449930821106,1000
qwen-tiny,forward,violence_liminal,7,0.18687838606341076,0.719111720342752,1000
qwen-tiny,forward,violence_liminal,8,0.25616828543458803,2.0475524655598014,1000
qwen-tiny,forward,violence_liminal,9,0.13932415612585233,0.9483483140622908,993
qwen-tiny,forward,violence_liminal,10,0.20106886259438939,1.0226964748326746,983
llama,forward,institutional,0,0.11554417447677721,1.5633721299702206,81600
llama,forward,institutional,1,0.9179998617293676,3.341784518862546,81600
llama,forward,institutional,2,0.4532297151710406,1.4103326016745683,81600
llama,forward,institutional,3,0.3422800478794003,1.0932965351611619,81600
llama,forward,institutional,4,0.3888495762764927,1.163228626633616,81600
llama,forward,institutional,5,0.3079683283251363,0.9965976188071338,81600
llama,forward,institutional,6,0.3327820143502896,1.0751242206486917,81600
llama,forward,institutional,7,0.35141976501285227,1.0401550048786101,81600
llama,forward,institutional,8,0.32853505331584754,0.9752835581078955,81600
llama,forward,institutional,9,0.3537110092422437,1.0884462847519314,81596
llama,forward,institutional,10,0.37876816303503924,1.1238090739736195,68352
llama,forward,neutral,0,-0.1625948960202053,1.4429699229318185,23800
llama,forward,neutral,1,1.3337616024771213,7.534140717236062,23800
llama,forward,neutral,2,0.17514593972195353,0.7929013211972347,23800
llama,forward,neutral,3,0.26899296957599494,0.844549498221451,23800
llama,forward,neutral,4,0.24407803675641435,0.7817177659409853,23800
llama,forward,neutral,5,0.3036407438427732,1.064719596857671,23800
llama,forward,neutral,6,0.2760404953257488,0.8726556439971546,23800
llama,forward,neutral,7,0.27081519873820387,0.8431059100069321,23800
llama,forward,neutral,8,0.2709565335160577,0.9310389790647158,23800
llama,forward,neutral,9,0.2708157370526555,0.8650071083389914,23800
llama,forward,neutral,10,0.3108220524522487,0.9826575276693847,23787
archangel-dpo,reverse,substance,0,0.16223663753182577,0.12066901773724589,1000
archangel-dpo,reverse,substance,1,0.053941221322669784,0.07543733421476696,1000
archangel-dpo,reverse,substance,2,0.02853230658548906,0.11757539566360638,1000
archangel-dpo,reverse,substance,3,0.03909386242118522,0.14576198569959636,1000
archangel-dpo,reverse,substance,4,0.06780686224610512,0.13240063921478154,1000
archangel-dpo,reverse,substance,5,0.022627116433204076,0.19035582608993523,1000
archangel-dpo,reverse,substance,6,-0.03986068581120695,0.5326014382132667,1000
archangel-dpo,reverse,substance,7,0.23193000265681762,1.9325904355204075,1000
archangel-dpo,reverse,substance,8,0.5579504756269372,2.2004011052601866,1000
archangel-dpo,reverse,substance,9,0.32271182751350264,1.7055345252614764,953
archangel-dpo,reverse,power,0,0.08404938826617593,0.07357165866701403,1000
archangel-dpo,reverse,power,1,0.11390440170036345,0.3585962007400622,1000
archangel-dpo,reverse,power,2,0.0962378218959068,0.10561860346661253,1000
archangel-dpo,reverse,power,3,0.09076556052151678,0.3043776550763162,1000
archangel-dpo,reverse,power,4,0.10693577438199713,0.5779959620155312,1000
archangel-dpo,reverse,power,5,0.10669553094966454,0.2926016239063321,1000
archangel-dpo,reverse,power,6,0.04533798136357867,0.5737224320845928,1000
archangel-dpo,reverse,power,7,0.02592931941862516,0.7908700107517886,1000
archangel-dpo,reverse,power,8,0.5778329820348099,1.9608062001010373,1000
archangel-dpo,reverse,power,9,0.5626154267295215,2.2507708243805147,935
archangel-slic,reverse,sexual_liminal,0,0.13623900492740626,0.11113842735734782,700
archangel-slic,reverse,sexual_liminal,1,0.022074082736287772,0.06852221748450171,700
archangel-slic,reverse,sexual_liminal,2,0.05653301759975085,0.20189770498770432,700
archangel-slic,reverse,sexual_liminal,3,0.0331949530232623,0.09784681270384067,700
archangel-slic,reverse,sexual_liminal,4,0.053114511414371665,0.2563063312981256,700
archangel-slic,reverse,sexual_liminal,5,0.028483104443147958,0.22294927492746472,700
archangel-slic,reverse,sexual_liminal,6,0.0059332996914771945,0.2699125056820128,700
archangel-slic,reverse,sexual_liminal,7,0.02187026629921281,0.20273416117975884,700
archangel-slic,reverse,sexual_liminal,8,0.07872622850744028,0.43154779708944335,700
archangel-slic,reverse,sexual_liminal,9,0.08276022151298033,0.2150856978882158,698
olmo-tiny,reverse,death,0,0.8651022426835128,1.200141577586867,1500
olmo-tiny,reverse,death,1,0.4309469986046021,0.8271555337736567,1500
olmo-tiny,reverse,death,2,0.5578782336915472,1.4155615489083628,1500
olmo-tiny,reverse,death,3,0.8053487206755428,1.3850894704642938,1500
olmo-tiny,reverse,death,4,0.5888341480129248,1.0134532352928,1500
olmo-tiny,reverse,death,5,0.6546037351585006,1.0468735983788493,1500
olmo-tiny,reverse,death,6,0.5825903548809098,1.1852021443776266,1500
olmo-tiny,reverse,death,7,0.5309729794767765,0.9717515456069101,1500
olmo-tiny,reverse,death,8,0.6294089461276476,1.0617839279870538,1500
olmo-tiny,reverse,death,9,0.7475189612933643,1.2726009366795508,1500
olmo,reverse,violence_liminal,0,2.69806854657443,2.318879095432399,1500
olmo,reverse,violence_liminal,1,1.6926504654516143,3.139091077682824,1500
olmo,reverse,violence_liminal,2,0.5941719426268675,1.6938638466230294,1500
olmo,reverse,violence_liminal,3,0.9309177737054161,1.6837651298532543,1500
olmo,reverse,violence_liminal,4,1.5905324324987844,2.2755128537361258,1500
olmo,reverse,violence_liminal,5,1.1876387130520172,1.8967752357506438,1500
olmo,reverse,violence_liminal,6,1.6406611288226947,2.9383748890228047,1500
olmo,reverse,violence_liminal,7,2.0295561242805626,4.203114292652985,1500
olmo,reverse,violence_liminal,8,1.8892799826740378,4.336152735270665,1500
olmo,reverse,violence_liminal,9,1.238475381611933,2.616988553378508,1500
zephyr,forward,power,0,0.164798710455049,0.7177348852892445,12500
zephyr,forward,power,1,0.0782485541959273,0.40029706604598675,12500
zephyr,forward,power,2,0.1463747937022125,0.5704150993415507,12500
zephyr,forward,power,3,0.1325188108732843,0.5130842556166549,12500
zephyr,forward,power,4,0.17554755905287725,0.6431281436566426,12500
zephyr,forward,power,5,0.1139630908130253,0.4940174742228635,12500
zephyr,forward,power,6,0.10631003634733252,0.4662179657628304,12500
zephyr,forward,power,7,0.1314834213019537,0.5303245694372521,12500
zephyr,forward,power,8,0.13923386687154102,0.5952137044524316,12500
zephyr,forward,power,9,0.2012513936771138,0.7191044577585691,12500
qwen3,forward,violence_explicit,0,-8.526512829121202e-17,1.8319151886465463,1000
qwen3,forward,violence_explicit,1,0.8048096707149512,2.2845298155002403,1000
qwen3,forward,violence_explicit,2,0.40400047131153005,1.2253560900257647,1000
qwen3,forward,violence_explicit,3,0.8643739721795144,1.8043066436568498,1000
qwen3,forward,violence_explicit,4,0.7252640537856482,1.3062360421749384,1000
qwen3,forward,violence_explicit,5,1.1951370216889132,2.8415686240363445,1000
qwen3,forward,violence_explicit,6,1.0657449039019506,2.5321904416175913,1000
qwen3,forward,violence_explicit,7,1.0936130723767088,2.915441865576313,1000
qwen3,forward,violence_explicit,8,1.0256993438511464,2.569123765954657,1000
qwen3,forward,violence_explicit,9,1.3959338556268763,2.8149339332816394,1000
qwen3,forward,violence_explicit,10,1.2969538839859576,3.4810138314655017,999
tinyllama,reverse,sexual_liminal,0,14.454516212701684,3.7468497469391084,700
tinyllama,reverse,sexual_liminal,1,4.230079411167485,6.429158178764673,700
tinyllama,reverse,sexual_liminal,2,8.669158259532724,5.607440875696544,700
tinyllama,reverse,sexual_liminal,3,6.378041723117627,5.80632990326554,700
tinyllama,reverse,sexual_liminal,4,5.388332098183136,5.222365339992764,700
tinyllama,reverse,sexual_liminal,5,3.6395482127748657,4.820983408790008,700
tinyllama,reverse,sexual_liminal,6,4.565668601961039,4.623102216948043,700
tinyllama,reverse,sexual_liminal,7,4.846328224534143,5.689713935400242,700
tinyllama,reverse,sexual_liminal,8,3.2120500165683135,4.309181135854378,700
tinyllama,reverse,sexual_liminal,9,3.4117764360028975,4.460606107875342,648
olmo-think,reverse,death,0,0.7178319752522954,0.8015803007313446,1000
olmo-think,reverse,death,1,0.5037974435319212,0.6677976568382114,1000
olmo-think,reverse,death,2,0.26040241746237336,0.8047323577013603,1000
olmo-think,reverse,death,3,0.9692068286684543,1.3242260821234948,1000
olmo-think,reverse,death,4,0.7870043855415603,1.1842434356252294,1000
olmo-think,reverse,death,5,0.5936034724004474,1.1111070086023784,1000
olmo-think,reverse,death,6,0.7637905835890857,1.4318794531218386,1000
olmo-think,reverse,death,7,0.6818376927629415,1.4564847425031722,1000
olmo-think,reverse,death,8,0.7179904837283414,1.6362540465139641,1000
olmo-think,reverse,death,9,0.7447228846204326,1.985166057709542,1000
bloom,reverse,death,0,0.2212803832237458,0.5307168263116053,500
bloom,reverse,death,1,0.2018155812461828,0.7426751043483827,500
bloom,reverse,death,2,0.12119601009268699,0.5460149541433753,500
bloom,reverse,death,3,0.06359639795031713,0.6967606500327277,500
bloom,reverse,death,4,0.386295079368303,0.8281457122412296,500
bloom,reverse,death,5,0.5403405990838746,1.7361021117306321,500
bloom,reverse,death,6,0.6198256530996532,1.8727939047981763,500
bloom,reverse,death,7,0.896327383326729,2.324896911410035,500
bloom,reverse,death,8,0.8579528390176209,3.2170851622293113,500
bloom,reverse,death,9,0.909625450459305,2.6701101272509224,495
olmo,forward,death,0,-0.21528321591122213,3.567749397219965,10500
olmo,forward,death,1,0.179339421268622,1.9023582966040342,10500
olmo,forward,death,2,0.08108278964914523,1.052269463041331,10500
olmo,forward,death,3,0.45204052786984883,1.4968644149536696,10500
olmo,forward,death,4,0.43818190107722504,1.733426894495749,10500
olmo,forward,death,5,0.40074919940182996,1.4095411375511446,10500
olmo,forward,death,6,0.3942314755818548,1.8417225056445061,10500
olmo,forward,death,7,0.4563490043735963,1.7506692915849744,10500
olmo,forward,death,8,0.4716639256854528,2.0248219830865706,10500
olmo,forward,death,9,0.4223476561999354,2.000229300648676,10496
olmo,forward,death,10,0.4790211577991256,2.2088553528118773,9752
tulu-sft-nowildchat,reverse,sexual_liminal,0,0.45287022256876264,0.39660680144398786,700
tulu-sft-nowildchat,reverse,sexual_liminal,1,0.05044242787085159,0.3086699703686259,700
tulu-sft-nowildchat,reverse,sexual_liminal,2,0.35151503955614855,0.4245584008415187,700
tulu-sft-nowildchat,reverse,sexual_liminal,3,0.24239331623273258,0.28716818654848525,700
tulu-sft-nowildchat,reverse,sexual_liminal,4,0.19874618379227724,0.5693002599507523,700
tulu-sft-nowildchat,reverse,sexual_liminal,5,0.1432951519313519,0.3428713693056743,700
tulu-sft-nowildchat,reverse,sexual_liminal,6,0.19279046202751327,0.3928112707945135,700
tulu-sft-nowildchat,reverse,sexual_liminal,7,0.2069115383381565,0.48033005987717803,700
tulu-sft-nowildchat,reverse,sexual_liminal,8,0.19001503717786603,0.3568886540143874,700
tulu-sft-nowildchat,reverse,sexual_liminal,9,0.23967016718455908,0.5661509024333906,700
zephyr,forward,neutral,0,0.2087405989340949,0.7215605865420245,17500
zephyr,forward,neutral,1,0.09878389167499284,0.5349246463676588,17500
zephyr,forward,neutral,2,0.08006782868369239,0.40514615664823883,17500
zephyr,forward,neutral,3,0.09769678276943235,0.4312764664912001,17500
zephyr,forward,neutral,4,0.08562861540914447,0.4255767709714182,17500
zephyr,forward,neutral,5,0.10908747640736323,0.5179651424867353,17500
zephyr,forward,neutral,6,0.10210858007836711,0.4680465463402599,17500
zephyr,forward,neutral,7,0.13983009349759862,0.5781845661434615,17500
zephyr,forward,neutral,8,0.13479327832472213,0.5952931636604926,17500
zephyr,forward,neutral,9,0.16605078410509513,0.6392039106761918,17500
qwen,forward,sexual_explicit,0,0.3664393965177589,1.8839560526047707,2500
qwen,forward,sexual_explicit,1,1.1199468977941442,7.138268728933225,2500
qwen,forward,sexual_explicit,2,0.8322573761016229,2.4322786391739277,2500
qwen,forward,sexual_explicit,3,1.7994127797768924,4.603999742475057,2500
qwen,forward,sexual_explicit,4,1.2210193356232149,3.200088719118521,2500
qwen,forward,sexual_explicit,5,2.6825371892160534,4.302490636495888,2500
qwen,forward,sexual_explicit,6,1.5469411863124276,3.6029201208784944,2500
qwen,forward,sexual_explicit,7,1.5437072596260635,3.300525735612395,2500
qwen,forward,sexual_explicit,8,1.4267597448793763,2.8485126134675847,2500
qwen,forward,sexual_explicit,9,1.4648103003618025,2.837228696305757,2491
qwen,forward,sexual_explicit,10,1.043904861507739,2.796685608641945,2462
stablelm,reverse,neutral,0,1.2176835420697147,1.2595170291503603,1400
stablelm,reverse,neutral,1,1.1570282543735648,1.2157074599345001,1400
stablelm,reverse,neutral,2,0.9274367934283214,1.2382920512684856,1400
stablelm,reverse,neutral,3,0.7016537976431491,0.8256111806758202,1400
stablelm,reverse,neutral,4,1.0265245233597586,1.3002474691768142,1400
stablelm,reverse,neutral,5,0.9633614095390297,1.2956013239621376,1400
stablelm,reverse,neutral,6,0.9016922928642972,1.171690963022476,1400
stablelm,reverse,neutral,7,0.9419039621453749,1.1398530542471679,1400
stablelm,reverse,neutral,8,0.9709422837681162,1.2424949766206743,1400
stablelm,reverse,neutral,9,0.8571495039526342,1.3614841924190468,1400
map-neo,reverse,sexual_explicit,0,16.370071249968685,3.11750258628309,1000
map-neo,reverse,sexual_explicit,1,3.4615016509838497,4.781778942652719,1000
map-neo,reverse,sexual_explicit,2,4.521785507508163,4.873878477563821,1000
map-neo,reverse,sexual_explicit,3,5.804828326646216,5.890949452209033,1000
map-neo,reverse,sexual_explicit,4,4.5964841999396535,4.209941298682628,997
map-neo,reverse,sexual_explicit,5,3.367709899221029,4.064975406340636,995
map-neo,reverse,sexual_explicit,6,3.435125667504904,4.488835340989726,994
map-neo,reverse,sexual_explicit,7,3.5167372566482245,3.84664721803227,994
map-neo,reverse,sexual_explicit,8,3.1172199954909114,4.410994086829699,986
map-neo,reverse,sexual_explicit,9,2.8701702888107183,4.388264517252144,836
pythia,forward,violence_liminal,0,0.12969280607207193,0.8179868166040529,3500
pythia,forward,violence_liminal,1,0.04723029363455498,0.35590977296698656,3500
pythia,forward,violence_liminal,2,0.006232443665980382,0.11972981422509658,3500
pythia,forward,violence_liminal,3,0.01886414466047771,0.16582840856084957,3500
pythia,forward,violence_liminal,4,0.018253766186205268,0.15874878956929375,3500
pythia,forward,violence_liminal,5,0.019023493247641195,0.13461236624871115,3500
pythia,forward,violence_liminal,6,0.011914370520630841,0.12869118885690617,3500
pythia,forward,violence_liminal,7,0.010132852917445574,0.15278223292773727,3500
pythia,forward,violence_liminal,8,0.011405292949943038,0.14431741769257436,3500
pythia,forward,violence_liminal,9,0.04012913026521699,0.350271492288266,3498
pythia,forward,violence_liminal,10,0.025333252712865458,0.2050386046689139,3336
pythia,forward,violence_liminal,11,0.037002326232362784,0.2629164105728959,1272
pythia,forward,violence_liminal,12,0.03427151418432124,0.2589083986581385,22
smol,reverse,institutional,0,0.6641711926583671,1.6028330703521758,2400
smol,reverse,institutional,1,0.6781525965084163,0.8976091260513497,2400
smol,reverse,institutional,2,0.5000676705193465,0.8632877953608373,2400
smol,reverse,institutional,3,0.8964500542326097,1.3864696563614907,2400
smol,reverse,institutional,4,0.5722472636516295,0.9069633010258975,2400
smol,reverse,institutional,5,0.7066929957058735,0.9102646910235221,2400
smol,reverse,institutional,6,0.715769828834732,1.3703621260889507,2400
smol,reverse,institutional,7,0.5916461851180651,1.596813170704671,2400
smol,reverse,institutional,8,0.8821592283249525,2.0207395195754447,2400
smol,reverse,institutional,9,0.9215165796117963,2.911983596547838,2286
zephyr,reverse,neutral,0,15.18238342957733,5.056253508491557,1400
zephyr,reverse,neutral,1,5.67222169360435,5.711132875801482,1400
zephyr,reverse,neutral,2,3.4110417038643566,4.750680731050924,1400
zephyr,reverse,neutral,3,3.2622000544043797,4.021101265132073,1400
