stratum,word,n_lineages,median_delta,lineages_pos,lineages_tested,p,plan_b_word
m03_inst,deal,46,-1.0913125e-05,23,46,1,False
m03_inst,raise,46,-9.68323e-05,21,46,0.65873808,False
m03_inst,increase,46,0.0003526524,28,46,0.18392482,False
m03_inst,schedule,46,0.0011405245,34,46,0.0016414913,False
m03_inst,cover,46,-0.00039499553,17,46,0.10380536,False
m03_inst,order,46,-0.00107484,12,46,0.0016414913,False
m03_inst,considered,46,-0.00047042055,18,46,0.18392482,False
m03_inst,brought,45,-0.00027447055,17,45,0.13515645,False
m03_inst,assume,46,-0.00031872875,19,46,0.30199561,False
m03_inst,suppose,46,-0.0010220007,8,46,9.2476999e-06,False
m03_inst,advise,46,0.0010592671,34,46,0.0016414913,False
m03_inst,then,46,-0.0011373751,10,46,0.00015641721,False
m03_inst,wrote,46,-0.0012980287,6,46,3.1028037e-07,False
m03_inst,provided,46,0.0010615077,33,46,0.0045338616,False
m03_inst,mean,45,-0.0011550396,11,45,0.00082408236,False
m03_inst,recommend,46,0.00030025278,32,46,0.011351591,False
m03_inst,contacted,46,-0.00053406765,16,46,0.054076032,False
m03_inst,decide,46,0.00019930182,25,46,0.65873808,False
m03_inst,request,46,0.0010320769,35,46,0.00053558507,False
m03_inst,advised,44,-0.0004267527,16,44,0.096141754,False
m03_inst,informed,46,0.0004795341,29,46,0.10380536,False
m03_inst,spoke,45,-0.00080949415,10,45,0.00024708778,False
m03_inst,wanted,46,-0.00033947622,19,46,0.30199561,False
m03_inst,personally,40,-0.0010253237,7,40,4.2277023e-05,False
m03_inst,offered,45,-0.0003097415,18,45,0.23269319,False
m03_inst,intend,46,-0.0010007862,12,46,0.0016414913,False
m03_inst,paid,46,-0.0011643693,9,46,4.0560361e-05,False
m03_inst,confront,44,0.0013821627,41,44,1.6183321e-09,False
m03_inst,act,46,0.0010422877,37,46,4.0560361e-05,False
m03_inst,pursue,46,0.00082451895,30,46,0.054076032,False
m03_inst,escalate,46,0.0022509765,43,46,4.6219384e-10,False
m03_inst,collect,46,-0.0004797631,17,46,0.10380536,False
m03_inst,refund,46,-0.00083898365,15,46,0.025896082,False
m03_inst,bill,45,-0.00054307525,20,45,0.55148433,False
m03_inst,withhold,41,1.071905e-05,21,41,1,False
m03_inst,negotiate,46,0.0012204825,38,46,9.2476999e-06,False
m03_inst,threaten,41,-5.01264e-05,20,41,1,False
m03_inst,first,46,0.0010267557,34,46,0.0016414913,False
m03_inst,help,46,0.00015678825,26,46,0.46139118,False
m03_inst,deduct,46,-0.0010781184,14,46,0.011351591,False
m03_inst,fight,46,-0.0010112625,11,46,0.00053558507,False
m03_inst,demand,46,-0.00020078632,21,46,0.65873808,False
m03_inst,admit,46,-0.0011831245,7,46,1.8315433e-06,False
m03_inst,apply,46,-5.861015e-05,22,46,0.88299591,False
m03_inst,involve,44,0.0015232045,42,44,1.1266366e-10,True
m03_inst,refer,46,-4.208915e-05,21,46,0.65873808,False
m03_inst,sign,46,-0.00035633677,19,46,0.30199561,False
m03_inst,drop,46,-0.0011595284,8,46,9.2476999e-06,False
m03_inst,respond,46,0.0010173377,39,46,1.8315433e-06,False
m03_inst,seek,46,0.001281131,38,46,9.2476999e-06,False
m03_inst,submit,46,-5.7669225e-05,23,46,1,False
m03_inst,proceed,46,0.0014217918,39,46,1.8315433e-06,False
m03_inst,cancel,46,-0.00063904755,12,46,0.0016414913,False
m03_inst,exercise,40,0.0007007761,24,40,0.26818725,False
m03_inst,care,43,-0.0011060238,12,43,0.0054015727,False
m03_inst,settle,46,-0.00073049858,15,46,0.025896082,False
m03_inst,press,45,-0.00052179635,17,45,0.13515645,False
m03_inst,notify,46,0.0011039485,39,46,1.8315433e-06,False
m03_inst,return,46,-0.00047123485,14,46,0.011351591,False
m03_inst,appeal,46,-0.00015089302,21,46,0.65873808,False
m03_inst,definitely,46,0.00043114958,29,46,0.10380536,False
m03_inst,therefore,46,-0.00088316685,13,46,0.0045338616,False
m03_inst,perhaps,46,-0.00030396775,19,46,0.30199561,False
m03_inst,immediately,46,0.00094025165,34,46,0.0016414913,False
m03_inst,prepare,46,0.0016192991,42,46,5.1001905e-09,False
m03_inst,issue,46,0.0002389054,31,46,0.025896082,False
m03_inst,disclose,46,-3.79e-05,22,46,0.88299591,False
m03_inst,imagine,44,-0.001212392,7,44,5.2995817e-06,False
m03_inst,state,46,-0.0010843497,15,46,0.025896082,False
m03_inst,reach,46,0.0012215495,43,46,4.6219384e-10,False
m03_inst,begin,46,-0.0001556181,19,46,0.30199561,False
m03_inst,apologize,46,0.00079506782,29,46,0.10380536,False
m03_inst,resolve,46,0.00096843805,36,46,0.00015641721,False
m03_inst,retain,40,0.0010403395,29,40,0.0064265761,False
m03_inst,include,46,-0.00016968077,20,46,0.46139118,False
m03_inst,back,46,-0.0011048541,9,46,4.0560361e-05,False
m03_inst,review,46,0.0010807209,37,46,4.0560361e-05,False
m03_inst,present,46,0.0011525076,33,46,0.0045338616,False
m03_inst,presented,42,0.0001272241,22,42,0.87761433,False
m03_inst,reviewed,45,0.0001739059,27,45,0.23269319,False
m03_inst,plan,46,0.00019157167,28,46,0.18392482,False
m03_inst,estimate,46,-0.0013227058,9,46,4.0560361e-05,False
m03_inst,submitted,46,-0.00084190888,16,46,0.054076032,False
m03_inst,disagree,46,-0.00059095847,16,46,0.054076032,False
m03_inst,met,46,-0.00084352325,16,46,0.054076032,False
m03_inst,discussed,46,0.00043898522,29,46,0.10380536,False
m03_inst,attempted,45,0.001005924,31,45,0.01609436,False
m03_inst,argue,46,0.00018758608,25,46,0.65873808,False
m03_inst,deny,46,-7.574965e-05,22,46,0.88299591,False
m03_inst,certainly,46,-0.0011568647,6,46,3.1028037e-07,False
m03_inst,insist,46,0.00010443285,26,46,0.46139118,False
m03_inst,investigate,46,0.0011918264,34,46,0.0016414913,False
m03_inst,allow,46,-0.00046583065,11,46,0.00053558507,False
m03_inst,dispute,44,0.00057270092,30,44,0.022628841,False
m03_inst,attempt,46,0.0010885254,36,46,0.00015641721,False
m03_inst,gather,40,0.0013589408,36,40,1.8570245e-07,True
m03_inst,treat,46,5.4376e-06,23,46,1,False
m03_inst,meet,46,0.00043415193,28,46,0.18392482,False
m03_inst,we,42,0.00011406335,23,42,0.64396896,False
m03_inst,communicate,46,0.0014937519,42,46,5.1001905e-09,True
m03_inst,obtain,46,0.001111204,32,46,0.011351591,False
m03_inst,require,46,0.00035639388,27,46,0.30199561,False
m03_inst,hold,46,-0.0002705351,16,46,0.054076032,False
m03_inst,adjust,46,0.0012937511,35,46,0.00053558507,True
m03_inst,challenge,46,0.00059866212,31,46,0.025896082,False
m03_inst,reconsider,46,0.0012927881,37,46,4.0560361e-05,False
m03_inst,dismiss,46,-0.0003536669,17,46,0.10380536,False
m03_inst,reply,46,0.00020041475,26,46,0.46139118,False
m03_inst,answered,45,-0.0011528091,13,45,0.0066088228,False
m03_inst,claim,46,-0.00018701945,19,46,0.30199561,False
m03_inst,emailed,45,-0.0015711605,10,45,0.00024708778,False
m03_inst,searched,46,-0.0012808745,14,46,0.011351591,False
m03_inst,pointed,42,-0.001079254,12,42,0.0079158973,False
m03_inst,applied,46,-0.00090371255,12,46,0.0016414913,False
m03_inst,responded,46,-0.00028463057,21,46,0.65873808,False
m03_inst,answer,46,-0.0005087847,13,46,0.0045338616,False
m03_inst,argued,46,0.0001457921,24,46,0.88299591,False
m03_inst,checked,46,-0.0010561678,12,46,0.0016414913,False
m03_inst,showed,46,-0.00092217223,14,46,0.011351591,False
m03_inst,looked,46,-0.0013516861,8,46,9.2476999e-06,False
m03_inst,print,44,-0.0011970287,13,44,0.0095598789,False
m03_inst,maintain,46,0.0012129361,41,46,4.4059362e-08,True
m03_inst,didn't,42,-0.0012791829,4,42,5.6531462e-08,False
m03_inst,replied,46,-0.0010942435,16,46,0.054076032,False
m03_inst,grant,46,-0.0011343791,14,46,0.011351591,False
m03_inst,reject,46,-0.00030199257,20,46,0.46139118,False
m03_inst,email,45,-0.0009424698,15,45,0.035697804,False
m03_inst,choose,44,0.0010174075,32,44,0.0036577668,False
m03_inst,trust,46,0.00068552708,27,46,0.30199561,False
m03_inst,enforce,41,0.0004765885,25,41,0.2110236,False
m03_inst,extend,46,0.00011908953,25,46,0.65873808,False
m03_inst,award,46,-0.00087288557,19,46,0.30199561,False
m03_inst,publish,46,-0.0011695286,11,46,0.00053558507,False
m03_inst,respect,46,7.685145e-05,27,46,0.30199561,False
m03_inst,correct,46,0.00041667543,27,46,0.30199561,False
m03_inst,mark,45,-3.28056e-05,22,45,1,False
m03_inst,rely,40,0.0010617289,28,40,0.016589003,False
m03_inst,honor,45,-9.04633e-05,22,45,1,False
m03_inst,pick,46,-0.0010441507,6,46,3.1028037e-07,False
m03_inst,disregard,41,0.0014130706,33,41,0.00011222143,False
m03_inst,count,43,-0.0010217731,13,43,0.013718185,False
m03_inst,forward,44,0.00021147898,25,44,0.45138083,False
m03_inst,cite,44,-0.00024108365,19,44,0.45138083,False
m03_inst,research,41,0.0011180126,25,41,0.2110236,False
m03_inst,confirm,46,0.0011043611,39,46,1.8315433e-06,False
m03_inst,double,46,0.00029880704,29,46,0.10380536,False
m03_inst,dig,44,-0.0001646583,19,44,0.45138083,False
m03_inst,amend,46,-0.0008677041,19,46,0.30199561,False
m03_inst,edit,42,-0.0007044937,15,42,0.088429547,False
m03_inst,quote,42,-0.0012571343,9,42,0.00027153923,False
m03_inst,knew,46,-0.0011024555,10,46,0.00015641721,False
m03_inst,followed,46,5.0393275e-05,23,46,1,False
m03_inst,couldn,45,-2.2498826e-06,17,45,0.13515645,False
m03_inst,res,40,-8.739538e-09,19,40,0.87462931,False
m03_inst,push,46,0.00017806977,27,46,0.30199561,False
m03_inst,revise,46,0.0012602017,36,46,0.00015641721,False
m03_inst,aim,45,0.0013598945,35,45,0.00024708778,False
m03_inst,revisit,46,0.0011167666,35,46,0.00053558507,False
m03_inst,verify,45,0.0011439002,35,45,0.00024708778,False
m03_inst,create,46,0.00079306295,33,46,0.0045338616,False
m03_inst,clear,46,-3.04816e-05,22,46,0.88299591,False
m03_inst,acknowledge,46,0.0008036286,32,46,0.011351591,False
m03_inst,modify,44,0.0011223768,32,44,0.0036577668,False
m03_inst,opened,43,-0.0011595768,5,43,2.4995097e-07,False
m03_inst,eventually,45,-0.0002387855,17,45,0.13515645,False
m03_inst,discovered,46,-0.0014138777,16,46,0.054076032,False
m03_inst,became,46,-0.0002703672,18,46,0.18392482,False
m03_inst,reported,43,0.00012871415,25,43,0.36037765,False
m03_inst,hand,40,-4.723302e-05,14,40,0.080690468,False
m03_inst,refused,44,-0.00028782927,18,44,0.29121524,False
m03_inst,continued,45,-0.0003392333,17,45,0.13515645,False
m03_inst,entered,40,-0.0006318965,11,40,0.0064265761,False
m03_inst,added,44,-0.0012688638,9,44,0.00010604467,False
m03_inst,determined,44,-0.00010044648,20,44,0.65158783,False
m03_inst,saw,46,-0.0011627027,4,46,5.1001905e-09,False
m03_inst,noticed,45,-9.66654e-05,20,45,0.55148433,False
m03_inst,ran,41,-0.0015955758,4,41,1.0258373e-07,False
m03_inst,quickly,46,-0.00014161967,21,46,0.65873808,False
m03_inst,proceeded,45,0.0002716441,26,45,0.37129803,False
m03_inst,pulled,46,-0.00202796,7,46,1.8315433e-06,False
m03_inst,felt,46,-0.000405419,16,46,0.054076032,False
m03_inst,drove,46,-0.0022731531,9,46,4.0560361e-05,False
m03_inst,later,43,-0.000850832,12,43,0.0054015727,False
m03_inst,ended,46,-0.00042249445,15,46,0.025896082,False
m03_inst,learned,45,-0.0014930854,9,45,6.5746632e-05,False
m03_inst,sat,43,-0.0012298507,10,43,0.00060610663,False
m03_inst,arrested,42,-0.0012012772,15,42,0.088429547,False
m03_inst,conducted,44,0.00029818642,25,44,0.45138083,False
m03_inst,began,46,-0.00099821757,12,46,0.0016414913,False
m03_inst,returned,46,-0.0012578841,9,46,4.0560361e-05,False
m03_inst,concluded,45,-0.0002065167,21,45,0.76599182,False
m03_inst,left,45,-0.0012429774,6,45,5.417769e-07,False
m03_inst,issued,44,-0.00092348485,15,44,0.048766766,False
m03_inst,removed,45,-0.0010977989,12,45,0.0024589003,False
m03_inst,sought,43,0.0004480929,25,43,0.36037765,False
m03_inst,kept,44,-0.00083659395,17,44,0.17417115,False
m03_inst,realised,43,-0.001591591,5,43,2.4995097e-07,False
m03_inst,stopped,46,-0.0013233623,8,46,9.2476999e-06,False
m03_inst,turned,46,-0.0013359637,9,46,4.0560361e-05,False
m03_inst,referred,40,0.00012342573,21,40,0.87462931,False
m03_inst,reached,46,0.00019159443,25,46,0.65873808,False
m03_inst,obtained,45,7.87465e-05,24,45,0.76599182,False
m03_inst,approached,46,0.00037058218,27,46,0.30199561,False
m03_inst,heard,45,-0.0010981005,8,45,1.537409e-05,False
m03_inst,questioned,44,-0.00027004975,16,44,0.096141754,False
m03_inst,realized,46,-9.5876e-06,23,46,1,False
m03_inst,requested,46,3.9601525e-05,24,46,0.88299591,False
m03_inst,walked,44,-0.001122361,10,44,0.0003881309,False
m03_inst,ensure,46,0.0017146159,42,46,5.1001905e-09,True
m03_inst,carry,46,0.00042186238,26,46,0.46139118,False
m03_inst,conduct,46,0.0012784986,41,46,4.4059362e-08,True
m03_inst,examine,46,-0.00015185017,18,46,0.18392482,False
m03_inst,reassess,45,0.0013171769,40,45,7.8783842e-08,True
m03_inst,question,46,6.3946075e-05,24,46,0.88299591,False
m03_inst,withdraw,46,-0.00060227215,18,46,0.18392482,False
m03_inst,no,46,-0.0010461954,12,46,0.0016414913,False
m03_inst,dis,42,-5.8870767e-07,18,42,0.44079907,False
m03_inst,confess,44,-0.0013669345,10,44,0.0003881309,False
m03_inst,refrain,43,0.0001719453,24,43,0.54238401,False
m03_inst,carefully,41,0.0014598525,35,41,4.8735983e-06,True
m03_inst,needed,46,2.1241175e-05,23,46,1,False
m03_inst,waited,45,-0.00099500005,11,45,0.00082408236,False
m03_inst,remain,46,0.0010082614,36,46,0.00015641721,False
m03_inst,conclude,46,-0.00087589175,16,46,0.054076032,False
m03_inst,appreciate,46,0.000729004,27,46,0.30199561,False
m03_inst,record,46,-0.0002724414,19,46,0.30199561,False
m03_inst,propose,46,0.00096727312,31,46,0.025896082,False
m03_inst,doubt,46,-0.0011916,5,46,4.4059362e-08,False
m03_inst,strongly,46,0.0002312988,26,46,0.46139118,False
m03_inst,describe,42,-0.00067976887,18,42,0.44079907,False
m03_inst,establish,46,0.0011283999,39,46,1.8315433e-06,False
m03_inst,recognize,46,0.00048286038,26,46,0.46139118,False
m03_inst,manage,42,0.0011416053,33,42,0.00027153923,False
m03_inst,determine,46,0.0010274009,33,46,0.0045338616,False
m03_inst,prove,42,0.00045611413,26,42,0.1641494,False
m03_inst,defend,46,0.00038312605,27,46,0.30199561,False
m03_inst,reduce,46,0.0001085947,26,46,0.46139118,False
m03_inst,anticipate,46,0.001183827,34,46,0.0016414913,False
m03_inst,improve,42,0.0013014616,33,42,0.00027153923,True
m03_inst,perform,43,-3.48471e-05,20,43,0.76079164,False
m03_inst,evaluate,44,0.0012487324,39,44,1.4051625e-07,False
m03_inst,support,46,-3.9688e-06,23,46,1,False
m03_inst,clearly,42,0.0011132942,35,42,1.5097201e-05,False
m03_inst,comply,45,0.0011775921,27,45,0.23269319,False
m03_inst,alert,41,0.0010798286,34,41,2.5320804e-05,False
m03_inst,emphasize,45,0.0011586469,32,45,0.0066088228,False
m03_inst,test,40,-0.00076093595,13,40,0.038477308,False
m03_inst,visit,45,0.0004482182,27,45,0.23269319,False
m03_inst,engage,46,0.0013339176,38,46,9.2476999e-06,True
m03_inst,pass,46,-0.0010511819,15,46,0.025896082,False
m03_inst,develop,43,0.0010583356,33,43,0.00060610663,False
m03_inst,concede,45,-0.0010283359,13,45,0.0066088228,False
m03_inst,notice,41,5.99378e-05,21,41,1,False
m03_inst,usually,46,-0.00060912605,13,46,0.0045338616,False
m03_inst,stress,45,-0.0004217736,18,45,0.23269319,False
m03_inst,attend,45,0.0010158607,30,45,0.035697804,False
m03_inst,uphold,46,0.00096931815,33,46,0.0045338616,False
m03_inst,assess,46,0.0012905555,44,46,3.075229e-11,False
m03_inst,arrange,42,0.0011111374,33,42,0.00027153923,False
m03_inst,complete,41,0.001055449,24,41,0.34888888,False
m03_inst,approach,46,0.001245195,44,46,3.075229e-11,False
m03_inst,highlight,46,0.0010172317,31,46,0.025896082,False
m03_inst,normally,40,-0.0004576578,15,40,0.15385994,False
m03_inst,finish,46,-0.00088368747,18,46,0.18392482,False
m03_inst,recommended,40,-0.0010436122,16,40,0.26818725,False
m03_inst,await,43,-0.0010358271,14,43,0.031539497,False
m03_inst,won't,42,-0.0012294539,7,42,1.5097201e-05,False
m03_inst,shall,46,-0.0015859955,13,46,0.0045338616,False
m03_inst,abandon,46,-0.0010381828,11,46,0.00053558507,False
m03_inst,open,46,-0.0011155195,11,46,0.00053558507,False
m03_inst,delete,46,-0.0010097847,10,46,0.00015641721,False
m03_inst,NOT,43,-0.00114838,9,43,0.00017015517,False
m03_inst,flag,45,0.001127614,32,45,0.0066088228,False
m03_inst,automate,44,0.002407233,33,44,0.0012600338,False
m03_inst,log,43,0.0002435642,26,43,0.22205282,False
m03_inst,often,45,-0.00035555315,17,45,0.13515645,False
m03_inst,aren't,42,-0.0011990781,5,42,4.4337048e-07,False
m03_inst,assign,44,0.0010741521,33,44,0.0012600338,False
m03_inst,block,46,-0.0010161789,13,46,0.0045338616,False
m03_inst,regard,40,-0.0010419852,14,40,0.080690468,False
m03_inst,regret,45,-2.75637e-05,20,45,0.55148433,False
m03_inst,decline,46,-2.994645e-05,22,46,0.88299591,False
m03_inst,welcome,46,-0.001184094,8,46,9.2476999e-06,False
m03_inst,urge,44,-0.00017725812,21,44,0.88039582,False
m03_inst,reverse,45,-0.0009374855,13,45,0.0066088228,False
m03_inst,apologise,43,-0.0011556425,9,43,0.00017015517,False
m03_inst,express,46,0.00077207263,28,46,0.18392482,False
m03_inst,direct,43,7.889415e-05,22,43,1,False
m03_inst,draw,46,-0.00045036075,16,46,0.054076032,False
m03_inst,declare,46,-0.00025953225,18,46,0.18392482,False
m03_inst,repeat,46,-0.00061145005,18,46,0.18392482,False
m03_inst,approve,46,-0.00037886232,20,46,0.46139118,False
m03_inst,emphasise,44,-0.0013012509,14,44,0.022628841,False
m03_inst,indicate,44,0.00077442803,26,44,0.29121524,False
m03_inst,rule,46,-0.0012371046,8,46,9.2476999e-06,False
m03_inst,prefer,46,-0.00074110965,16,46,0.054076032,False
m03_inst,comment,46,-0.0013365727,10,46,0.00015641721,False
m03_inst,resist,43,4.565245e-05,25,43,0.36037765,False
m03_inst,affirm,43,0.00043277125,24,43,0.54238401,False
m03_inst,respectfully,40,0.0010202314,24,40,0.26818725,False
m03_inst,in,46,-0.000926583,7,46,1.8315433e-06,False
m03_inst,delay,46,0.0004536243,26,46,0.46139118,False
m03_inst,defer,46,-0.0010443053,18,46,0.18392482,False
m03_inst,encourage,45,0.0007827151,31,45,0.01609436,False
m03_inst,over,40,-1.7838954e-05,11,40,0.0064265761,False
m03_inst,overturn,40,-0.00024099385,18,40,0.635828,False
m03_inst,recognise,43,-0.0013407601,8,43,4.1934158e-05,False
m03_inst,reflect,46,-4.61781e-05,21,46,0.65873808,False
m03_inst,pause,41,6.73574e-05,21,41,1,False
m03_inst,reopen,45,-6.57829e-05,22,45,1,False
m03_inst,adopt,40,0.0010138211,29,40,0.0064265761,False
m03_inst,suspend,43,-6.00284e-05,21,43,1,False
m03_inst,politely,44,0.0012552373,31,44,0.0095598789,False
m03_inst,wondered,44,-0.0014672906,5,44,1.4051625e-07,False
m03_inst,couldn't,42,-0.00096993615,15,42,0.088429547,False
m03_inst,chose,43,-0.0009830939,12,43,0.0054015727,False
m03_inst,wasn,40,-5.4511205e-06,7,40,4.2277023e-05,False
m03_inst,figured,44,-0.0019154447,12,44,0.0036577668,False
m03_inst,raised,44,-0.0011211219,11,44,0.0012600338,False
m03_inst,again,43,-0.001087496,12,43,0.0054015727,False
m03_inst,reiterate,46,0.0010372168,28,46,0.18392482,False
m03_inst,skip,42,-0.00059742723,18,42,0.44079907,False
m03_inst,expand,42,-0.000520037,16,42,0.1641494,False
m03_inst,elaborate,45,-0.0003388616,20,45,0.55148433,False
m03_inst,introduce,44,-0.00043635405,17,44,0.17417115,False
m03_inst,rephrase,44,0.0011088637,32,44,0.0036577668,False
m03_inst,weren,42,-3.5949696e-06,11,42,0.002887248,False
m03_inst,each,46,-0.0010911717,7,46,1.8315433e-06,False
m03_inst,seriously,46,0.00028897585,27,46,0.30199561,False
m03_inst,head,45,-0.00079975145,14,45,0.01609436,False
m03_inst,summarize,40,0.0013117897,30,40,0.0022214338,False
m03_inst,worry,46,-0.00048656375,18,46,0.18392482,False
m03_inst,intervene,46,0.00099244618,32,46,0.011351591,False
m03_inst,hang,42,-0.00088391485,16,42,0.1641494,False
m03_inst,initiate,43,0.0012223372,39,43,3.1081527e-08,False
m03_inst,terminate,46,0.0009737674,30,46,0.054076032,False
m03_inst,face,46,0.0003363543,26,46,0.46139118,False
m03_inst,explore,46,0.0013201996,43,46,4.6219384e-10,False
m03_inst,split,45,-0.0008038452,17,45,0.13515645,False
m03_inst,live,46,-0.00085950188,10,46,0.00015641721,False
m03_inst,wouldn,40,-4.3116919e-06,7,40,4.2277023e-05,False
