stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,E,p_edge
m01_unmarked,framenet,Motion,Manipulate_into_doing,24,3,9,3,True,4.9233436584472656e-05,False,12,0.14599609375
m01_unmarked,framenet,Manipulation,Manipulate_into_doing,19,7,7,4,True,0.0289592742919921,False,11,0.548828125
m01_unmarked,framenet,Self_motion,Manipulate_into_doing,51,5,11,3,True,1.1702924740397688e-10,True,14,0.057373046875
m01_unmarked,framenet,Posture,Manipulate_into_doing,11,4,7,4,True,0.1184692382812499,False,11,0.548828125
m01_unmarked,framenet,Rope_manipulation,Inspecting,10,3,9,3,True,0.09228515625,False,12,0.14599609375
m01_unmarked,framenet,Activity_ongoing,Inspecting,12,3,9,2,True,0.03515625,False,11,0.0654296875
m01_unmarked,framenet,Bringing,Taking_sides,27,1,9,1,True,2.1606683731079107e-07,True,10,0.021484375
m01_unmarked,framenet,Encoding,Taking_sides,18,2,13,2,True,0.0004024505615234,False,15,0.00738525390625
m01_unmarked,framenet,Contacting,Using,22,18,8,8,True,0.6358280026288412,False,16,1.0
m01_unmarked,framenet,Releasing,Impact,14,9,8,6,True,0.4048728942871094,False,14,0.79052734375
m01_unmarked,framenet,Seeking,Examination,22,5,13,4,True,0.0015137195587158,False,17,0.049041748046875
m01_unmarked,framenet,Path_shape,Fluidic_motion,19,9,5,7,True,0.087158553302288,False,12,0.7744140625
m01_unmarked,framenet,Use_firearm,Adducing,11,9,8,8,True,0.8238029479980469,False,16,1.0
m01_unmarked,framenet,Location_of_light,Cause_to_fragment,12,5,8,5,True,0.143463134765625,False,13,0.5810546875
m01_unmarked,framenet,Shoot_projectiles,Purpose,22,5,13,2,True,0.0015137195587158,False,15,0.00738525390625
m01_unmarked,framenet,Experience_bodily_harm,Using,7,6,5,6,True,1.0,False,11,1.0
m01_unmarked,framenet,Purpose,Make_noise,18,9,8,7,True,0.1220781207084655,False,15,1.0
m01_unmarked,framenet,Adducing,Releasing,12,5,9,4,True,0.143463134765625,False,13,0.266845703125
m01_unmarked,framenet,Waiting,Change_event_duration,15,1,9,1,True,0.000518798828125,False,10,0.021484375
m01_unmarked,framenet,Making_faces,Conquering,10,7,7,4,True,0.629058837890625,False,11,0.548828125
m01_unmarked,framenet,Grooming,Purpose,19,0,12,0,False,3.814697265625e-06,False,12,0.00048828125
m01_unmarked,framenet,Process_continue,Confronting_problem,13,4,9,3,True,0.049041748046875,False,12,0.14599609375
m01_unmarked,framenet,Commerce_pay,Memory,10,6,9,5,True,0.454498291015625,False,14,0.4239501953125
m01_unmarked,framenet,Rite,Bail_decision,16,10,8,6,True,0.326939582824707,False,14,0.79052734375
m01_unmarked,framenet,Statement,Resolve_problem,36,3,12,2,True,3.608874976634979e-08,True,14,0.012939453125
m01_unmarked,framenet,Seeking,Delivery,9,9,5,6,True,1.0,False,11,1.0
m01_unmarked,framenet,Setting_fire,Evidence,14,11,7,11,True,0.6900379657745361,False,18,0.480682373046875
m01_unmarked,framenet,Placing,Committing_crime,18,2,11,2,True,0.0004024505615234,False,13,0.0224609375
m01_unmarked,framenet,Preventing_or_letting,Dispersal,7,5,6,5,True,0.7744140625,False,11,1.0
m01_unmarked,framenet,Commonality,Categorization,9,5,6,5,True,0.4239501953125,False,11,1.0
m01_unmarked,framenet,Statement,Bragging,44,18,7,5,True,0.001299002770955,False,12,0.7744140625
m01_unmarked,framenet,Installing,Intentionally_act,8,4,7,3,True,0.3876953125,False,10,0.34375
m01_unmarked,framenet,Wearing,Preventing_or_letting,12,6,9,4,True,0.237884521484375,False,13,0.266845703125
m01_unmarked,framenet,Communication_noise,Using,22,8,9,6,True,0.0161248017102479,False,15,0.6072387695312499
m01_unmarked,framenet,Ingestion,Reshaping,15,6,8,4,True,0.0783538818359375,False,12,0.3876953125
m01_unmarked,framenet,Text_creation,Cause_change_of_position_on_a_scale,16,10,11,6,True,0.326939582824707,False,17,0.332305908203125
m01_unmarked,framenet,Cause_change_of_position_on_a_scale,Emptying,29,6,15,5,True,0.0001168418675661,False,20,0.04138946533203125
m01_unmarked,framenet,Emotion_heat,Communication_noise,21,3,7,3,True,0.0002771615982055,False,10,0.34375
m01_unmarked,framenet,Grooming,Cause_change_of_position_on_a_scale,11,11,6,7,True,1.0,False,13,1.0
m01_unmarked,framenet,Cause_change_of_position_on_a_scale,Rejuvenation,16,3,9,3,True,0.004425048828125,False,12,0.14599609375
m01_unmarked,framenet,Compliance,Memory,13,11,4,6,True,0.8388197422027588,False,10,0.75390625
m01_unmarked,framenet,Wearing,Intentionally_act,8,4,7,3,True,0.3876953125,False,10,0.34375
m01_unmarked,framenet,Communicate_categorization,Perception_active,50,10,12,7,True,1.6163814566157178e-07,True,19,0.359283447265625
m01_unmarked,framenet,Communicate_categorization,Posture,11,8,6,6,True,0.6476058959960938,False,12,1.0
m01_unmarked,framenet,Choosing,Reshaping,29,11,12,7,True,0.0064265760956914,False,19,0.359283447265625
m01_unmarked,framenet,Attaching,Burying,17,14,6,5,True,0.720100131817162,False,11,1.0
m01_unmarked,framenet,Quitting_a_place,Perception_experience,10,9,7,4,True,1.0,False,11,0.548828125
m01_unmarked,framenet,Making_faces,Evaluative_comparison,16,15,7,8,True,1.0,False,15,1.0
m01_unmarked,framenet,Evaluative_comparison,Communication_noise,16,2,8,2,True,0.001312255859375,False,10,0.109375
m01_unmarked,framenet,Giving,Cause_temperature_change,18,4,8,4,True,0.0043435096740722,False,12,0.3876953125
m01_unmarked,framenet,Perception_active,Cause_temperature_change,30,4,8,3,True,6.16488978266716e-06,False,11,0.2265625
m01_unmarked,framenet,Manipulation,Change_tool,30,11,12,8,True,0.0043240049344603,False,20,0.5034446716308594
m01_unmarked,framenet,Path_shape,Change_tool,36,8,12,6,True,2.5448598648836196e-05,False,18,0.237884521484375
m01_unmarked,framenet,Detaining,Change_tool,11,7,7,6,True,0.480682373046875,False,13,1.0
m01_unmarked,framenet,Possibility,Categorization,8,5,7,4,True,0.5810546875,False,11,0.548828125
m01_unmarked,framenet,Detaining,Purpose,20,4,14,2,True,0.0015438795089721,False,16,0.004180908203125
m01_unmarked,framenet,Cogitation,Cooking_creation,23,13,12,8,True,0.1324981639627367,False,20,0.5034446716308594
m01_unmarked,framenet,Request,Resolve_problem,33,9,11,5,True,0.0002715392342906,False,16,0.210113525390625
m01_unmarked,framenet,Scrutiny,Resolve_problem,12,1,9,1,True,0.00341796875,False,10,0.021484375
m01_unmarked,framenet,Coming_to_believe,Gesture,14,3,8,3,True,0.012725830078125,False,11,0.2265625
m01_unmarked,framenet,Filling,Purpose,19,1,13,1,True,4.00543212890625e-05,False,14,0.0018310546875
m01_unmarked,framenet,Evaluative_comparison,Breathing,14,3,10,1,True,0.012725830078125,False,11,0.01171875
m01_unmarked,framenet,Coming_to_believe,Erasing,14,6,9,6,True,0.1153182983398437,False,15,0.6072387695312499
m01_unmarked,framenet,Intentionally_affect,Appointing,17,2,11,1,True,0.0007286071777343,False,12,0.00634765625
m01_unmarked,framenet,Commerce_buy,Cause_change,12,2,8,2,True,0.012939453125,False,10,0.109375
m01_unmarked,framenet,Awareness,Purpose,16,7,8,3,True,0.0931396484375,False,11,0.2265625
m01_unmarked,framenet,Leadership,Purpose,30,1,14,1,True,2.9802322387695312e-08,True,15,0.0009765625
m01_unmarked,framenet,Hearsay,Remembering_information,16,2,9,2,True,0.001312255859375,False,11,0.0654296875
m01_unmarked,framenet,Giving_birth,Perception_experience,16,6,10,4,True,0.0524787902832031,False,14,0.1795654296875
m01_unmarked,framenet,Sending,Reasoning,11,6,7,4,True,0.332305908203125,False,11,0.548828125
m01_unmarked,framenet,Required_event,Perception_active,13,4,9,3,True,0.049041748046875,False,12,0.14599609375
m01_unmarked,framenet,Wearing,Becoming_aware,25,4,14,3,True,0.0001037158071994,False,17,0.012725830078125
m01_unmarked,framenet,Contacting,Change_event_duration,9,6,8,4,True,0.6072387695312499,False,12,0.3876953125
m01_unmarked,framenet,Travel,Possession,15,11,11,6,True,0.557197093963623,False,17,0.332305908203125
m01_unmarked,framenet,Path_shape,Travel,10,7,6,6,True,0.629058837890625,False,12,1.0
m01_unmarked,framenet,Likelihood,Residence,19,4,10,3,True,0.0025994777679443,False,13,0.09228515625
m01_unmarked,framenet,Attaching,Wearing,16,2,9,2,True,0.001312255859375,False,11,0.0654296875
m01_unmarked,framenet,Ingest_substance,Wearing,12,3,8,3,True,0.03515625,False,11,0.2265625
m01_unmarked,framenet,Reveal_secret,Communication_manner,24,0,11,0,False,1.1920928955078125e-07,True,11,0.0009765625
m01_unmarked,framenet,Feigning,Attaching,17,12,8,6,True,0.45825831964612,False,14,0.79052734375
m01_unmarked,framenet,Make_noise,Commonality,22,6,10,3,True,0.0037191659212112,False,13,0.09228515625
m01_unmarked,framenet,Causation,Emotions_of_mental_activity,18,6,9,6,True,0.0226558446884155,False,15,0.6072387695312499
m01_unmarked,framenet,Coming_to_believe,Discussion,14,1,10,1,True,0.0009765625,False,11,0.01171875
m01_unmarked,framenet,Evidence,Feigning,13,8,7,5,True,0.383310317993164,False,12,0.7744140625
m01_unmarked,framenet,Being_employed,Evidence,6,5,5,5,True,1.0,False,10,1.0
m01_unmarked,framenet,Evidence,Duplication,12,8,7,6,True,0.5034446716308594,False,13,1.0
m01_unmarked,framenet,Body_movement,Change_tool,81,7,17,5,True,4.479628833074364e-17,True,22,0.01690053939819336
m01_unmarked,framenet,Change_position_on_a_scale,Evaluative_comparison,10,6,8,3,True,0.454498291015625,False,11,0.2265625
m01_unmarked,framenet,Attaching,Suitability,13,6,6,4,True,0.1670684814453125,False,10,0.75390625
m01_unmarked,framenet,Moving_in_place,Breathing,19,7,8,3,True,0.0289592742919921,False,11,0.2265625
m01_unmarked,framenet,Endeavor_failure,Undressing,12,9,4,6,True,0.6636238098144531,False,10,0.75390625
m01_unmarked,framenet,Perception_active,Destroying,15,11,7,7,True,0.557197093963623,False,14,1.0
m01_unmarked,framenet,Undressing,Bungling,24,2,9,2,True,1.049041748046875e-05,False,11,0.0654296875
m01_unmarked,framenet,Attaching,Arranging,22,3,14,3,True,0.0001565217971801,False,17,0.012725830078125
m01_unmarked,framenet,Delivery,Agree_or_refuse_to_act,14,7,6,4,True,0.1892471313476562,False,10,0.75390625
m01_unmarked,framenet,Removing,Communicate_categorization,12,4,8,3,True,0.076812744140625,False,11,0.2265625
m01_unmarked,framenet,Process_start,Storing,28,8,7,6,True,0.0011932429624721,False,13,1.0
m01_unmarked,framenet,Posture,Storing,23,4,12,3,True,0.0003107488155364,False,15,0.03515625
m01_unmarked,framenet,Path_shape,Scouring,32,5,9,3,True,7.427530363202095e-06,False,12,0.14599609375
m01_unmarked,framenet,Duplication,Erasing,11,3,9,3,True,0.057373046875,False,12,0.14599609375
m01_unmarked,framenet,Duplication,Perception_active,26,18,14,9,True,0.2912152365458951,False,23,0.4048728942871094
m01_unmarked,framenet,Waiting,Separating,23,1,12,1,True,2.9802322387695312e-06,True,13,0.00341796875
m01_unmarked,framenet,Ingestion,Finish_competition,13,2,8,2,True,0.00738525390625,False,10,0.109375
m01_unmarked,framenet,Using_resource,Change_tool,14,2,10,2,True,0.004180908203125,False,12,0.03857421875
m01_unmarked,framenet,Sleep,Choosing,8,4,7,3,True,0.3876953125,False,10,0.34375
m01_unmarked,framenet,Killing,Evading,28,7,15,6,True,0.0005082604475319,False,21,0.0783538818359375
m01_unmarked,framenet,Event,Performers_and_roles,38,6,13,3,True,9.430375484953402e-07,True,16,0.021270751953125
m01_unmarked,framenet,Inspecting,Submitting_documents,12,9,8,5,True,0.6636238098144531,False,13,0.5810546875
m01_unmarked,framenet,Cause_change_of_position_on_a_scale,Sign,11,6,6,4,True,0.332305908203125,False,10,0.75390625
m01_unmarked,framenet,Sign,Give_impression,32,12,7,6,True,0.0036577668279278,False,13,1.0
m01_unmarked,framenet,Event,Evidence,27,10,8,4,True,0.00763207860291,False,12,0.3876953125
m01_unmarked,framenet,Event,Possibility,14,3,11,2,True,0.012725830078125,False,13,0.0224609375
m01_unmarked,framenet,Event,Likelihood,21,2,10,2,True,6.604194641113281e-05,False,12,0.03857421875
m01_unmarked,framenet,Event,Statement,19,6,6,4,True,0.014633297920227,False,10,0.75390625
m01_unmarked,framenet,Likelihood,Text_creation,16,5,8,4,True,0.0266036987304687,False,12,0.3876953125
m01_unmarked,framenet,Required_event,Evidence,27,16,10,8,True,0.1262894743854303,False,18,0.8145294189453125
m01_unmarked,framenet,Amounting_to,Give_impression,32,4,12,3,True,1.941574737429619e-06,True,15,0.03515625
m01_unmarked,framenet,Amounting_to,Assistance,33,4,8,2,True,1.0843941709026694e-06,True,10,0.109375
m01_unmarked,framenet,Possibility,Emphasizing,18,7,6,6,True,0.0432852506637573,False,12,1.0
m01_unmarked,framenet,Linguistic_meaning,Assistance,24,4,9,2,True,0.0001799911260604,False,11,0.0654296875
m01_unmarked,framenet,Cotheme,Required_event,8,7,7,4,True,1.0,False,11,0.548828125
m01_unmarked,framenet,Needing,Assistance,25,12,7,5,True,0.047031027439516,False,12,0.7744140625
m01_unmarked,framenet,Compatibility,Submitting_documents,27,6,11,3,True,0.0003240634687244,False,14,0.057373046875
m01_unmarked,framenet,Required_event,Inclusion,16,12,9,8,True,0.5715881884098053,False,17,1.0
m01_unmarked,framenet,Evidence,Containing,21,12,8,4,True,0.1627556574530899,False,12,0.3876953125
m01_unmarked,framenet,Hiring,Intentionally_act,34,2,12,2,True,1.941225491464138e-08,True,14,0.012939453125
m01_unmarked,framenet,Event,Possession,13,4,10,3,True,0.049041748046875,False,13,0.09228515625
m01_unmarked,framenet,Hearsay,Telling,10,4,7,3,True,0.1795654296875,False,10,0.34375
m01_unmarked,framenet,Compatibility,Coming_to_believe,12,7,6,6,True,0.359283447265625,False,12,1.0
m01_unmarked,framenet,Categorization,Compliance,16,7,8,3,True,0.0931396484375,False,11,0.2265625
m01_unmarked,framenet,Operational_testing,Installing,8,6,5,6,True,0.79052734375,False,11,1.0
m01_unmarked,framenet,Cause_to_fragment,Inhibit_movement,14,8,9,5,True,0.2862787246704101,False,14,0.4239501953125
m01_unmarked,framenet,Request,Practice,18,2,9,2,True,0.0004024505615234,False,11,0.0654296875
m01_unmarked,framenet,Contingency,Recording,10,3,8,2,True,0.09228515625,False,10,0.109375
m01_unmarked,framenet,Separating,Coming_to_believe,8,5,7,4,True,0.5810546875,False,11,0.548828125
m01_unmarked,framenet,Separating,Becoming_aware,23,14,9,6,True,0.1877415589988231,False,15,0.6072387695312499
m01_unmarked,framenet,Separating,Intentionally_create,16,12,12,5,True,0.5715881884098053,False,17,0.143463134765625
m01_unmarked,framenet,Leadership,Inspecting,40,1,18,1,True,3.8198777474462986e-11,True,19,7.62939453125e-05
m01_unmarked,framenet,Sleep,Breathing,40,6,11,2,True,3.102803702859092e-07,True,13,0.0224609375
m01_unmarked,framenet,Adducing,Eclipse,14,4,9,3,True,0.0308837890625,False,12,0.14599609375
m01_unmarked,framenet,Cause_change_of_position_on_a_scale,Eclipse,15,7,11,3,True,0.1338005065917968,False,14,0.057373046875
