category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,labeling,cell,coverage,scen,pov,context
future_having,-0.00364685693771772,6,39,-0.00874772923727763,0.0014540153618421902,0.0072869604279427284,0.1692398066085706,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
get,0.003033359594734566,10,39,-0.00045288881362547974,0.006519608003094612,0.004980354869085779,0.09628632642889513,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
give,-0.009405036737564341,6,39,-0.018657641172171103,-0.00015243230295758012,0.013218006335152516,0.05355937372153009,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
hold,0.007307882011349181,9,39,0.0016533159325057807,0.01296244809019258,0.008077951541204857,0.015555414106390678,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
illustrate,0.09068809957720268,37,39,0.06756980407033844,0.11380639508406692,0.033026136438377485,2.935362159555695e-09,True,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
indicate,0.0015163103805611576,19,39,-0.01904583643651521,0.022078457197637527,0.029374495452966238,0.885841177816263,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
inquire,-0.009410396170274634,15,39,-0.02259392275442991,0.003773130413880641,0.018833609405936105,0.16990860722282278,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
judgement,-0.010280936679833621,0,39,-0.01708819398701305,-0.0034736793726541934,0.00972465329597061,0.005272129305333923,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
keep,-0.03604896555672805,8,39,-0.057796942469270265,-0.01430098864418583,0.031068538446488877,0.0024267525813642483,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
lecture,0.01876919347433947,25,39,-0.0011444699379594275,0.03868285688663837,0.02844809058899842,0.07249215634180962,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
mix,-0.003726379671180634,3,39,-0.010745819822699707,0.0032930604803384387,0.010027771645027245,0.3046844121591686,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
obtain,-0.0004885664647621535,8,39,-0.008171694938426594,0.007194562008902287,0.010975897819520629,0.9014691544757387,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
order,0.010906471535568335,21,39,0.0036132182033882347,0.018199724867748436,0.010418933331685858,0.005691049760295807,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
other_cos,-0.002163982472305065,14,39,-0.014341392951734505,0.010013428007124375,0.0173963006848992,0.7295363388780987,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
peer,0.001814901042838995,16,39,-0.004651886690149996,0.008281688775827986,0.009238268189984274,0.5854882452359758,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
pocket,-0.006357326735076181,3,39,-0.009693166850223804,-0.003021486619928558,0.0047654858787823185,0.0006140254948773508,True,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
poke,0.001015419907880667,3,39,-0.0025856614246450764,0.00461650124040641,0.005144401903608205,0.5837235276357204,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
preparing,0.009648380159199653,16,39,0.004471338434379302,0.014825421884020005,0.007395773892600502,0.0007791706315731572,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
put,-0.017217057882109945,7,39,-0.025923107019421944,-0.008511008744797946,0.012437213053302854,0.0004071210526337004,True,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
reflexive_appearance,0.002324796738442794,3,39,-0.00034330608163465025,0.004992899558520238,0.003811575457253492,0.09583111896670916,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
remove,-8.46901079134956e-06,3,39,-0.002895872632366517,0.0028789346107838177,0.004124862316535954,0.9954431787166723,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
run,0.004916429829167647,6,39,-0.0003872758793949287,0.010220135537730223,0.007576722440803678,0.07712878707324886,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
say,0.023463329709374394,26,39,0.010225347050128687,0.0367013123686201,0.01891140379892244,0.0012970694850528224,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
see,0.002834407129690115,6,39,0.0005037936355474807,0.0051650206238327495,0.0033294478487751918,0.02224092212731344,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
simple_dressing,0.00516547604907209,8,39,-0.0008916746677522531,0.011222626765896433,0.008653072452606202,0.1028458470750296,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
tell,-0.016072298015271186,13,39,-0.029107710508420703,-0.0030368855221216684,0.018622017847356453,0.020575309989173198,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
throw,-0.01605970480572716,5,39,-0.02931545015506613,-0.0028039594563881894,0.018936779070484244,0.022721260555318194,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
transfer_mesg,0.001930761788120564,3,39,-0.0008463868522752575,0.004707910428516386,0.003967355200565459,0.18101315955245312,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
wink,-0.002149661769640067,9,39,-0.012469579967394626,0.00817025642811449,0.014742740282506512,0.6853652649886837,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
wish,-0.0033291457931274846,3,39,-0.008031113671615082,0.0013728220853601127,0.006717096969267995,0.17329937891467445,False,verbnet,C2_indiv,0.6862819539357125,C2,indiv,labor
Activity_ongoing,-0.031554162018772904,9,39,-0.047749654091324964,-0.015358669946220843,0.02313641724650294,0.00048162704065573696,True,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Adducing,-0.0033943435153673818,9,39,-0.011809743002307535,0.005021055971572772,0.012021999267057363,0.43410469700052345,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Agree_or_refuse_to_act,-0.0012007562857026721,2,39,-0.003498467479167649,0.0010969549077623046,0.003282444562092824,0.31218313680731724,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Arriving,0.01195019457217692,16,39,0.0035589382133902406,0.0203414509309636,0.011987509083980968,0.008168789020965603,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Attaching,0.0008236794625089261,3,39,-0.0023055289166653992,0.003952887841683251,0.00447029768453475,0.6089014557922336,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Attempt,-0.01201448052536694,8,39,-0.0197093993564182,-0.00431956169431568,0.010992741187216087,0.004043862621507956,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Attention,0.0020750515444601055,5,39,-0.00047841469180994215,0.004628517780730153,0.003647808908957211,0.11949575054639237,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Avoiding,0.0024010841618561326,6,39,-0.0008839690208352342,0.005686137344547499,0.004692933118130523,0.1601516269230724,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Awareness,-0.011451473234577346,16,39,-0.02459900804927813,0.0016960615801234376,0.018782192592429692,0.0959530573546651,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Bail_decision,0.0020731348888456116,4,39,-0.0008145438020371117,0.0049608135797283345,0.004125255272689604,0.16751536650830567,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Becoming_aware,-0.008525304330616601,9,39,-0.015886326508048706,-0.0011642821531844963,0.01051574596776015,0.028963732932505117,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Being_employed,-0.012159155491870749,7,39,-0.019015865079295993,-0.005302445904445506,0.00979529941060749,0.0012906490315208238,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Body_movement,-0.002403892403892404,0,39,-0.005108004652109309,0.0003002198443245005,0.0038630174974527203,0.08952863281475869,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Bringing,0.018381587591052833,20,39,0.007974959557144851,0.028788215624960815,0.014866611477011403,0.0013414608284324477,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Causation,-0.00869089081048941,8,39,-0.01677008180818475,-0.0006116998127940684,0.011541701425279058,0.041645844364710485,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Cause_change,-0.015385138557272358,3,39,-0.024516350821112788,-0.00625392629343193,0.013044588948343469,0.002094157669752113,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Cause_change_of_position_on_a_scale,0.006166407478465759,13,39,-0.000527708421087408,0.012860523378018926,0.00956302271364738,0.07892530604380547,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Cause_to_move_in_place,-0.0002874710378906015,1,39,-0.0018692572117311424,0.0012943151359499393,0.002259694534057915,0.7236557357157734,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Cause_to_perceive,-0.003922981289821224,12,39,-0.010613259947726102,0.002767297368083654,0.00955754093986411,0.25762059173452906,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Certainty,0.002755454172458221,5,39,3.367548177775955e-05,0.005477232863138682,0.0038882552724006595,0.05448447135394805,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Change_position_on_a_scale,0.002289056857271936,6,39,0.000411433314961635,0.004166680399582237,0.002682319346157573,0.021938936363964438,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Cogitation,0.013368543337044124,20,39,0.005979870040514876,0.02075721663357337,0.010555247566470352,0.0010567653002043985,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Collaboration,0.003960924043804712,7,39,0.0006024444924425569,0.007319403595166867,0.004797827930517364,0.026318187506714105,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Coming_to_believe,-0.007524160611529601,0,39,-0.012166371376282174,-0.002881949846777026,0.006631729663932249,0.002954298597348609,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Commonality,0.0026580512840512524,11,39,-0.0032487270457813686,0.008564829613883874,0.008438254756903744,0.3833219317664657,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Communication,0.0020164199679190845,5,39,1.1492181075015324e-05,0.004021347754763154,0.0028641825526343843,0.0560114975608407,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Communication_response,0.0021716189858445784,6,39,-0.0007272101713952633,0.00507044814308442,0.004141184510342631,0.1502503715655643,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Compatibility,0.0007937192498043038,4,39,-0.002225172114131496,0.003812610613740103,0.0043127019484797136,0.6093157347324825,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Complaining,-0.015758731259500447,4,39,-0.02194354679289928,-0.009573915726101615,0.00883545076199833,1.3526569144342533e-05,True,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Contacting,-0.011324554921553634,9,39,-0.022817043087906164,0.00016793324479889675,0.01641784023764647,0.06092248240818742,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Cooking_creation,0.005333629119743453,14,39,0.002764842325948459,0.007902415913538447,0.0036696954197071347,0.00022958010241215532,True,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Cotheme,0.0031105515313543633,8,39,-0.0003521746912169793,0.0065732777539257055,0.0049467517465304894,0.08634287854253431,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Desirable_event,-0.00011930374405594208,4,39,-0.0029889324338264528,0.0027503249457145685,0.004099469556815015,0.9354829336827559,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Desiring,-0.0013844841970053698,3,39,-0.0036538496327204366,0.0008848812387096973,0.0032419506224500953,0.23920352411971005,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Discussion,0.03363719656071768,32,39,0.022798144465988227,0.04447624865544714,0.01548436013532779,4.3864780766748363e-07,True,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Dressing,0.0034187892642091647,8,39,-0.00047670502513247294,0.007314283553550802,0.005564991841916626,0.09354103788853736,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Emotion_active,0.0014911112847004057,4,39,-0.00012712463431463787,0.003109347203715449,0.0023117655985929195,0.07883977609683333,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Emphasizing,0.0069575471914488565,8,39,0.001299164992539484,0.01261592939035823,0.008083403141299102,0.020900088601361593,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Encoding,-0.01403052832666441,8,39,-0.021702364048475586,-0.006358692604853233,0.01095976531687311,0.0009476680992380215,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Erasing,-0.0016112785539537133,0,39,-0.0037490686275998197,0.000526511519692393,0.003053985819494437,0.1478422682474793,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Evidence,-0.002698488848170181,1,39,-0.005119885942206602,-0.0002770917541337599,0.0034591387057663157,0.035180930978970494,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Evoking,0.0036593227088428646,10,39,-0.0007584349336321717,0.0080770803513179,0.006311082346392909,0.11274837179244229,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Expectation,-0.0036881287592358913,2,39,-0.007843210783378723,0.0004669532649069397,0.0059358314630611865,0.09000092060799775,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Experiencer_focus,-0.005915600110097881,4,39,-0.010445332653449848,-0.0013858675667459148,0.006471046490502808,0.01457916445031123,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Expressing_publicly,0.0021550327550757266,6,39,0.0005302009408107071,0.0037798645693407464,0.002321188306092885,0.013218608077268788,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Firing,-0.005248646279484898,3,39,-0.007949763599631865,-0.002547528959337931,0.0038587390287813817,0.0004961550827594551,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Getting,-0.035752044144376466,6,39,-0.05042049238384146,-0.02108359590491147,0.020954926056378567,2.6562729910368425e-05,True,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Giving,-0.008769168389584322,6,39,-0.016952783043709257,-0.0005855537354593886,0.011690878077321332,0.04239931661720827,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Hearsay,-0.0060209071119437345,1,39,-0.013642528982286063,0.0016007147583985944,0.010888031243346185,0.12982583807577674,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Hiring,-0.003206783333187828,1,39,-0.008466000653840068,0.002052433987464412,0.007513167600931772,0.23945319944737697,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Hostile_encounter,0.03867588084922214,29,39,0.02566014476361579,0.05169161693482849,0.018593908693723352,9.92415850354538e-07,True,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Hunting_success_or_failure,0.0004536772785262863,2,39,-0.00042073493573953255,0.001328089492792105,0.0012491603060940269,0.31562260556442523,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Inclusion,0.0032740980890073944,6,39,0.00018808541649201465,0.006360110761522774,0.004408589532164827,0.04437395724566966,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Ingest_substance,-0.004251590741124991,3,39,-0.010802451957830337,0.0022992704755803554,0.009358373166721922,0.21107991563094544,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Intentionally_affect,0.012991236509192459,25,39,-0.0006274960222444267,0.026609969040629344,0.019455332187766978,0.06924643824252989,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Intentionally_create,-0.00014709623127755352,5,39,-0.0029061118383520825,0.002611919375796975,0.003941450867249326,0.9173246315378335,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Judgment,0.005476724441788745,8,39,0.0014343904781392858,0.009519058405438204,0.005774762805213512,0.011507990566424563,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Judgment_communication,0.001480787633655594,3,39,-0.00073481624761493,0.003696391514926118,0.0031651484018150344,0.19807478615561697,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Judgment_direct_address,-0.010700376082109529,0,39,-0.019309310854589902,-0.002091441309629155,0.01229847824640053,0.019641912566149257,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Justifying,-0.0015198307604271804,2,39,-0.004085558143895231,0.0010458966230408701,0.003665324833525786,0.25287424569885547,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Likelihood,-0.0018568287723571026,7,39,-0.004980699320731176,0.001267041776016971,0.004462672211962962,0.25127077107505535,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Make_acquaintance,0.0015196709451957427,8,39,-0.0011988638945307443,0.00423820578492223,0.0038836211996092673,0.28012888445897094,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Manipulation,0.006340732575563043,10,39,0.0005189574150978628,0.012162507736028224,0.008316821657807399,0.03929417048266229,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Motion,-0.032556233003698865,2,39,-0.04031460939556931,-0.02479785661182842,0.011083394845529206,5.791751020039543e-10,True,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Needing,0.007163279296008666,20,39,0.0018524594179166968,0.012474099174100636,0.007586885540131386,0.011851747092079395,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Opinion,0.0010168338037190498,2,39,-0.000884154758978939,0.0029178223664170387,0.0027156979467114124,0.3010774496897639,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Path_shape,-0.017147435857736353,7,39,-0.023790883496073632,-0.010503988219399074,0.00949063948333897,1.1041493518921916e-05,True,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
Perception_active,0.0045645397778725245,23,39,-0.013594737965441183,0.022723817521186233,0.02594182534759101,0.6250818664196024,False,framenet,C2_indiv,0.8201721083270058,C2,indiv,labor
