lineage,group,depth,ratio_base,ratio_aligned,d
kakaocorp/kanana-1.5-8b-base,f11_sensation,0.875,1.279218,1.732953,0.453735
kakaocorp/kanana-1.5-8b-base,f11_sensation,1.0,0.747630,0.912405,0.164776
kakaocorp/kanana-1.5-8b-base,f11_species,0.125,0.871150,0.939771,0.068621
kakaocorp/kanana-1.5-8b-base,f11_species,0.25,0.805136,0.784160,-0.020976
kakaocorp/kanana-1.5-8b-base,f11_species,0.375,0.770959,0.739061,-0.031898
kakaocorp/kanana-1.5-8b-base,f11_species,0.5,0.767018,0.824079,0.057061
kakaocorp/kanana-1.5-8b-base,f11_species,0.625,0.698028,0.759231,0.061203
kakaocorp/kanana-1.5-8b-base,f11_species,0.75,0.635211,0.739156,0.103945
kakaocorp/kanana-1.5-8b-base,f11_species,0.875,0.646368,0.901799,0.255431
kakaocorp/kanana-1.5-8b-base,f11_species,1.0,0.476211,0.999811,0.523600
kakaocorp/kanana-1.5-8b-base,f11_trust,0.125,0.935195,1.039772,0.104577
kakaocorp/kanana-1.5-8b-base,f11_trust,0.25,0.868472,0.968799,0.100327
kakaocorp/kanana-1.5-8b-base,f11_trust,0.375,0.756614,0.780092,0.023477
kakaocorp/kanana-1.5-8b-base,f11_trust,0.5,0.870203,0.852067,-0.018136
kakaocorp/kanana-1.5-8b-base,f11_trust,0.625,0.807920,0.807637,-0.000283
kakaocorp/kanana-1.5-8b-base,f11_trust,0.75,3.149498,2.876583,-0.272915
kakaocorp/kanana-1.5-8b-base,f11_trust,0.875,1.668910,1.170875,-0.498035
kakaocorp/kanana-1.5-8b-base,f11_trust,1.0,0.561189,0.647507,0.086318
kakaocorp/kanana-2-3b-base,f11_beauty,0.125,1.039449,0.993054,-0.046395
kakaocorp/kanana-2-3b-base,f11_beauty,0.25,1.438430,1.391454,-0.046977
kakaocorp/kanana-2-3b-base,f11_beauty,0.375,0.529040,0.881270,0.352230
kakaocorp/kanana-2-3b-base,f11_beauty,0.5,0.723151,0.981657,0.258506
kakaocorp/kanana-2-3b-base,f11_beauty,0.625,0.498778,0.782314,0.283536
kakaocorp/kanana-2-3b-base,f11_beauty,0.75,0.968368,1.498827,0.530459
kakaocorp/kanana-2-3b-base,f11_beauty,0.875,0.444315,0.468777,0.024463
kakaocorp/kanana-2-3b-base,f11_beauty,1.0,0.558156,0.667861,0.109706
kakaocorp/kanana-2-3b-base,f11_beauty_ugly,0.125,0.833947,0.841977,0.008030
kakaocorp/kanana-2-3b-base,f11_beauty_ugly,0.25,0.875484,0.829394,-0.046090
kakaocorp/kanana-2-3b-base,f11_beauty_ugly,0.375,0.604159,0.718742,0.114583
kakaocorp/kanana-2-3b-base,f11_beauty_ugly,0.5,0.808197,0.831474,0.023277
kakaocorp/kanana-2-3b-base,f11_beauty_ugly,0.625,0.785297,0.836879,0.051581
kakaocorp/kanana-2-3b-base,f11_beauty_ugly,0.75,0.931925,0.983070,0.051145
kakaocorp/kanana-2-3b-base,f11_beauty_ugly,0.875,0.708714,0.768340,0.059626
kakaocorp/kanana-2-3b-base,f11_beauty_ugly,1.0,0.645574,0.816818,0.171244
kakaocorp/kanana-2-3b-base,f11_captive,0.125,0.788908,0.787431,-0.001476
kakaocorp/kanana-2-3b-base,f11_captive,0.25,0.581390,0.609690,0.028301
kakaocorp/kanana-2-3b-base,f11_captive,0.375,0.473783,1.402079,0.928296
kakaocorp/kanana-2-3b-base,f11_captive,0.5,0.766122,0.688064,-0.078058
kakaocorp/kanana-2-3b-base,f11_captive,0.625,0.794126,0.774922,-0.019204
kakaocorp/kanana-2-3b-base,f11_captive,0.75,0.923398,0.675152,-0.248246
kakaocorp/kanana-2-3b-base,f11_captive,0.875,1.061614,0.607668,-0.453946
kakaocorp/kanana-2-3b-base,f11_captive,1.0,1.096656,0.733670,-0.362986
kakaocorp/kanana-2-3b-base,f11_captive_b,0.125,1.466675,1.500705,0.034029
kakaocorp/kanana-2-3b-base,f11_captive_b,0.25,0.875165,0.919979,0.044814
kakaocorp/kanana-2-3b-base,f11_captive_b,0.375,0.836265,1.347874,0.511609
kakaocorp/kanana-2-3b-base,f11_captive_b,0.5,0.836491,0.785882,-0.050608
kakaocorp/kanana-2-3b-base,f11_captive_b,0.625,0.774838,0.780723,0.005885
kakaocorp/kanana-2-3b-base,f11_captive_b,0.75,0.901890,0.722192,-0.179697
kakaocorp/kanana-2-3b-base,f11_captive_b,0.875,0.944479,0.729536,-0.214943
kakaocorp/kanana-2-3b-base,f11_captive_b,1.0,0.693421,0.615344,-0.078077
kakaocorp/kanana-2-3b-base,f11_class,0.125,0.904431,0.859464,-0.044967
kakaocorp/kanana-2-3b-base,f11_class,0.25,0.718544,1.096503,0.377958
kakaocorp/kanana-2-3b-base,f11_class,0.375,0.698226,0.796069,0.097843
kakaocorp/kanana-2-3b-base,f11_class,0.5,0.819507,0.940690,0.121184
kakaocorp/kanana-2-3b-base,f11_class,0.625,0.992865,1.023203,0.030338
kakaocorp/kanana-2-3b-base,f11_class,0.75,1.289957,1.326108,0.036151
kakaocorp/kanana-2-3b-base,f11_class,0.875,1.218202,1.371864,0.153662
kakaocorp/kanana-2-3b-base,f11_class,1.0,0.811744,1.017619,0.205875
kakaocorp/kanana-2-3b-base,f11_create,0.125,0.960400,0.938808,-0.021591
kakaocorp/kanana-2-3b-base,f11_create,0.25,1.014950,0.993717,-0.021233
kakaocorp/kanana-2-3b-base,f11_create,0.375,1.014713,0.941610,-0.073103
kakaocorp/kanana-2-3b-base,f11_create,0.5,1.003965,0.852518,-0.151447
kakaocorp/kanana-2-3b-base,f11_create,0.625,1.011103,1.009955,-0.001149
kakaocorp/kanana-2-3b-base,f11_create,0.75,0.702366,0.915380,0.213015
kakaocorp/kanana-2-3b-base,f11_create,0.875,0.753024,1.038778,0.285754
kakaocorp/kanana-2-3b-base,f11_create,1.0,0.832760,0.974985,0.142225
kakaocorp/kanana-2-3b-base,f11_desire,0.125,0.861016,0.953654,0.092638
kakaocorp/kanana-2-3b-base,f11_desire,0.25,0.856216,0.888632,0.032416
kakaocorp/kanana-2-3b-base,f11_desire,0.375,0.579253,0.732381,0.153129
kakaocorp/kanana-2-3b-base,f11_desire,0.5,0.625458,0.716174,0.090716
kakaocorp/kanana-2-3b-base,f11_desire,0.625,0.522230,0.539855,0.017625
kakaocorp/kanana-2-3b-base,f11_desire,0.75,1.156891,0.556432,-0.600459
kakaocorp/kanana-2-3b-base,f11_desire,0.875,0.763267,0.415265,-0.348002
kakaocorp/kanana-2-3b-base,f11_desire,1.0,0.660715,0.534761,-0.125954
kakaocorp/kanana-2-3b-base,f11_faithful,0.125,0.737129,0.866565,0.129436
kakaocorp/kanana-2-3b-base,f11_faithful,0.25,0.903350,0.572972,-0.330379
kakaocorp/kanana-2-3b-base,f11_faithful,0.375,0.856061,0.818748,-0.037313
kakaocorp/kanana-2-3b-base,f11_faithful,0.5,0.652110,0.676046,0.023936
kakaocorp/kanana-2-3b-base,f11_faithful,0.625,0.562689,0.845640,0.282951
kakaocorp/kanana-2-3b-base,f11_faithful,0.75,0.957677,0.645408,-0.312269
kakaocorp/kanana-2-3b-base,f11_faithful,0.875,0.972068,0.615573,-0.356495
kakaocorp/kanana-2-3b-base,f11_faithful,1.0,0.707238,0.690742,-0.016496
kakaocorp/kanana-2-3b-base,f11_gender,0.125,0.925609,0.921405,-0.004203
kakaocorp/kanana-2-3b-base,f11_gender,0.25,0.990167,0.974155,-0.016012
kakaocorp/kanana-2-3b-base,f11_gender,0.375,0.735847,0.869875,0.134029
kakaocorp/kanana-2-3b-base,f11_gender,0.5,0.903244,0.828027,-0.075217
kakaocorp/kanana-2-3b-base,f11_gender,0.625,1.120289,0.921994,-0.198294
kakaocorp/kanana-2-3b-base,f11_gender,0.75,1.597894,0.868694,-0.729200
kakaocorp/kanana-2-3b-base,f11_gender,0.875,1.005188,1.408169,0.402981
kakaocorp/kanana-2-3b-base,f11_gender,1.0,1.051629,1.121729,0.070100
kakaocorp/kanana-2-3b-base,f11_gender_he,0.125,0.964451,1.008312,0.043861
kakaocorp/kanana-2-3b-base,f11_gender_he,0.25,0.764680,0.848123,0.083443
kakaocorp/kanana-2-3b-base,f11_gender_he,0.375,0.530127,1.081025,0.550898
kakaocorp/kanana-2-3b-base,f11_gender_he,0.5,0.663542,0.732058,0.068517
kakaocorp/kanana-2-3b-base,f11_gender_he,0.625,0.699187,0.917724,0.218536
kakaocorp/kanana-2-3b-base,f11_gender_he,0.75,0.465254,1.039733,0.574479
kakaocorp/kanana-2-3b-base,f11_gender_he,0.875,0.861572,1.084483,0.222911
kakaocorp/kanana-2-3b-base,f11_gender_he,1.0,0.841739,1.153534,0.311795
kakaocorp/kanana-2-3b-base,f11_gender_she,0.125,0.961540,0.953803,-0.007737
kakaocorp/kanana-2-3b-base,f11_gender_she,0.25,1.002781,0.844342,-0.158440
kakaocorp/kanana-2-3b-base,f11_gender_she,0.375,0.783390,0.959082,0.175692
kakaocorp/kanana-2-3b-base,f11_gender_she,0.5,0.887669,0.984846,0.097177
kakaocorp/kanana-2-3b-base,f11_gender_she,0.625,0.956345,1.024949,0.068605
kakaocorp/kanana-2-3b-base,f11_gender_she,0.75,0.997330,1.057784,0.060454
kakaocorp/kanana-2-3b-base,f11_gender_she,0.875,0.970817,1.058684,0.087867
kakaocorp/kanana-2-3b-base,f11_gender_she,1.0,1.048004,1.286706,0.238702
kakaocorp/kanana-2-3b-base,f11_guilt,0.125,0.787025,0.763210,-0.023814
kakaocorp/kanana-2-3b-base,f11_guilt,0.25,0.903726,0.864907,-0.038820
kakaocorp/kanana-2-3b-base,f11_guilt,0.375,0.959862,0.840627,-0.119235
kakaocorp/kanana-2-3b-base,f11_guilt,0.5,0.742741,0.888298,0.145556
kakaocorp/kanana-2-3b-base,f11_guilt,0.625,0.847975,0.884511,0.036536
kakaocorp/kanana-2-3b-base,f11_guilt,0.75,2.060284,2.431968,0.371684
kakaocorp/kanana-2-3b-base,f11_guilt,0.875,1.277150,1.404538,0.127388
kakaocorp/kanana-2-3b-base,f11_guilt,1.0,1.064883,0.972505,-0.092378
kakaocorp/kanana-2-3b-base,f11_holy,0.125,0.894818,0.992713,0.097895
kakaocorp/kanana-2-3b-base,f11_holy,0.25,1.134702,0.874176,-0.260526
kakaocorp/kanana-2-3b-base,f11_holy,0.375,1.121257,0.799429,-0.321828
kakaocorp/kanana-2-3b-base,f11_holy,0.5,0.744448,0.783928,0.039480
kakaocorp/kanana-2-3b-base,f11_holy,0.625,0.760543,0.896082,0.135539
kakaocorp/kanana-2-3b-base,f11_holy,0.75,0.510810,0.993109,0.482298
kakaocorp/kanana-2-3b-base,f11_holy,0.875,0.501744,1.358407,0.856663
kakaocorp/kanana-2-3b-base,f11_holy,1.0,0.513794,0.926961,0.413167
kakaocorp/kanana-2-3b-base,f11_holy_b,0.125,1.079684,1.071421,-0.008263
kakaocorp/kanana-2-3b-base,f11_holy_b,0.25,0.769949,0.950996,0.181046
kakaocorp/kanana-2-3b-base,f11_holy_b,0.375,1.120789,1.002759,-0.118029
kakaocorp/kanana-2-3b-base,f11_holy_b,0.5,0.767787,0.853927,0.086140
kakaocorp/kanana-2-3b-base,f11_holy_b,0.625,0.879963,0.856294,-0.023669
kakaocorp/kanana-2-3b-base,f11_holy_b,0.75,0.533211,0.731007,0.197797
kakaocorp/kanana-2-3b-base,f11_holy_b,0.875,0.464193,0.945548,0.481355
kakaocorp/kanana-2-3b-base,f11_holy_b,1.0,0.663413,0.763819,0.100406
kakaocorp/kanana-2-3b-base,f11_love,0.125,0.997306,0.944527,-0.052779
kakaocorp/kanana-2-3b-base,f11_love,0.25,0.908701,1.136279,0.227578
kakaocorp/kanana-2-3b-base,f11_love,0.375,1.168777,1.080024,-0.088752
kakaocorp/kanana-2-3b-base,f11_love,0.5,0.932977,1.032113,0.099135
kakaocorp/kanana-2-3b-base,f11_love,0.625,0.806959,0.825825,0.018866
kakaocorp/kanana-2-3b-base,f11_love,0.75,0.930384,0.791454,-0.138930
kakaocorp/kanana-2-3b-base,f11_love,0.875,0.834613,0.698466,-0.136148
kakaocorp/kanana-2-3b-base,f11_love,1.0,0.590277,0.712246,0.121969
kakaocorp/kanana-2-3b-base,f11_love_he,0.125,1.002830,0.968638,-0.034192
kakaocorp/kanana-2-3b-base,f11_love_he,0.25,0.870190,1.165605,0.295415
kakaocorp/kanana-2-3b-base,f11_love_he,0.375,1.175101,1.038444,-0.136657
kakaocorp/kanana-2-3b-base,f11_love_he,0.5,0.902794,1.014834,0.112041
kakaocorp/kanana-2-3b-base,f11_love_he,0.625,0.743711,0.829521,0.085809
kakaocorp/kanana-2-3b-base,f11_love_he,0.75,0.878768,0.759216,-0.119552
kakaocorp/kanana-2-3b-base,f11_love_he,0.875,0.538479,0.550490,0.012012
kakaocorp/kanana-2-3b-base,f11_love_he,1.0,0.567833,0.655839,0.088005
kakaocorp/kanana-2-3b-base,f11_loyal,0.125,0.786014,0.698433,-0.087581
kakaocorp/kanana-2-3b-base,f11_loyal,0.25,0.584599,0.519941,-0.064658
kakaocorp/kanana-2-3b-base,f11_loyal,0.375,0.425147,10.886601,10.461455
kakaocorp/kanana-2-3b-base,f11_loyal,0.5,0.564357,0.743211,0.178854
kakaocorp/kanana-2-3b-base,f11_loyal,0.625,0.676854,0.827484,0.150630
kakaocorp/kanana-2-3b-base,f11_loyal,0.75,0.515279,0.836665,0.321386
kakaocorp/kanana-2-3b-base,f11_loyal,0.875,0.988481,1.060400,0.071920
kakaocorp/kanana-2-3b-base,f11_loyal,1.0,0.586110,0.681121,0.095010
kakaocorp/kanana-2-3b-base,f11_parent,0.125,0.956989,0.915287,-0.041702
kakaocorp/kanana-2-3b-base,f11_parent,0.25,1.091419,1.001244,-0.090176
kakaocorp/kanana-2-3b-base,f11_parent,0.375,0.856839,0.890663,0.033824
kakaocorp/kanana-2-3b-base,f11_parent,0.5,0.875992,0.914841,0.038850
kakaocorp/kanana-2-3b-base,f11_parent,0.625,0.903934,0.805557,-0.098377
kakaocorp/kanana-2-3b-base,f11_parent,0.75,0.901926,0.735283,-0.166643
kakaocorp/kanana-2-3b-base,f11_parent,0.875,1.419396,1.521776,0.102380
kakaocorp/kanana-2-3b-base,f11_parent,1.0,0.931885,0.706769,-0.225116
kakaocorp/kanana-2-3b-base,f11_sensation,0.125,1.044343,0.980174,-0.064169
kakaocorp/kanana-2-3b-base,f11_sensation,0.25,0.961246,0.998935,0.037689
kakaocorp/kanana-2-3b-base,f11_sensation,0.375,0.736851,0.763595,0.026744
kakaocorp/kanana-2-3b-base,f11_sensation,0.5,0.705496,0.671114,-0.034381
kakaocorp/kanana-2-3b-base,f11_sensation,0.625,0.609703,0.630597,0.020894
kakaocorp/kanana-2-3b-base,f11_sensation,0.75,0.771535,1.013924,0.242389
kakaocorp/kanana-2-3b-base,f11_sensation,0.875,0.725437,1.015329,0.289892
kakaocorp/kanana-2-3b-base,f11_sensation,1.0,0.679175,0.793640,0.114465
kakaocorp/kanana-2-3b-base,f11_species,0.125,1.125858,1.233043,0.107185
kakaocorp/kanana-2-3b-base,f11_species,0.25,1.161033,1.219432,0.058399
kakaocorp/kanana-2-3b-base,f11_species,0.375,1.430524,1.178522,-0.252002
kakaocorp/kanana-2-3b-base,f11_species,0.5,1.026830,0.785234,-0.241596
kakaocorp/kanana-2-3b-base,f11_species,0.625,1.317891,0.891918,-0.425973
kakaocorp/kanana-2-3b-base,f11_species,0.75,0.389742,0.809307,0.419564
kakaocorp/kanana-2-3b-base,f11_species,0.875,1.756692,0.920896,-0.835796
kakaocorp/kanana-2-3b-base,f11_species,1.0,1.555009,0.906596,-0.648413
kakaocorp/kanana-2-3b-base,f11_trust,0.125,0.903418,0.892076,-0.011341
kakaocorp/kanana-2-3b-base,f11_trust,0.25,0.775543,0.815881,0.040338
kakaocorp/kanana-2-3b-base,f11_trust,0.375,5.036864,1.188921,-3.847943
kakaocorp/kanana-2-3b-base,f11_trust,0.5,0.707698,0.890355,0.182657
kakaocorp/kanana-2-3b-base,f11_trust,0.625,0.773858,1.001970,0.228113
kakaocorp/kanana-2-3b-base,f11_trust,0.75,0.829224,2.235848,1.406625
kakaocorp/kanana-2-3b-base,f11_trust,0.875,0.589926,1.287624,0.697698
kakaocorp/kanana-2-3b-base,f11_trust,1.0,0.580447,0.898900,0.318453
llm-jp/llm-jp-3-7.2b,f11_beauty,0.125,0.891784,0.958970,0.067186
llm-jp/llm-jp-3-7.2b,f11_beauty,0.25,1.054098,0.955692,-0.098405
llm-jp/llm-jp-3-7.2b,f11_beauty,0.375,0.837902,0.938944,0.101042
llm-jp/llm-jp-3-7.2b,f11_beauty,0.5,1.136785,0.976572,-0.160212
llm-jp/llm-jp-3-7.2b,f11_beauty,0.625,1.868929,0.883454,-0.985475
llm-jp/llm-jp-3-7.2b,f11_beauty,0.75,1.676018,1.053754,-0.622264
llm-jp/llm-jp-3-7.2b,f11_beauty,0.875,2.050983,1.516251,-0.534732
llm-jp/llm-jp-3-7.2b,f11_beauty,1.0,1.379973,1.189755,-0.190218
llm-jp/llm-jp-3-7.2b,f11_beauty_ugly,0.125,0.982514,0.966061,-0.016453
llm-jp/llm-jp-3-7.2b,f11_beauty_ugly,0.25,0.906275,0.955288,0.049013
llm-jp/llm-jp-3-7.2b,f11_beauty_ugly,0.375,0.857294,0.804505,-0.052788
llm-jp/llm-jp-3-7.2b,f11_beauty_ugly,0.5,0.875204,0.844578,-0.030626
llm-jp/llm-jp-3-7.2b,f11_beauty_ugly,0.625,0.742189,0.772699,0.030510
llm-jp/llm-jp-3-7.2b,f11_beauty_ugly,0.75,0.772305,1.058485,0.286180
llm-jp/llm-jp-3-7.2b,f11_beauty_ugly,0.875,2.009824,1.080415,-0.929410
llm-jp/llm-jp-3-7.2b,f11_beauty_ugly,1.0,1.305219,0.731297,-0.573922
llm-jp/llm-jp-3-7.2b,f11_captive,0.125,1.041792,0.983163,-0.058629
llm-jp/llm-jp-3-7.2b,f11_captive,0.25,1.196986,1.222554,0.025567
llm-jp/llm-jp-3-7.2b,f11_captive,0.375,1.184444,1.021839,-0.162605
llm-jp/llm-jp-3-7.2b,f11_captive,0.5,0.763922,0.823259,0.059336
llm-jp/llm-jp-3-7.2b,f11_captive,0.625,1.000158,1.000161,0.000003
llm-jp/llm-jp-3-7.2b,f11_captive,0.75,1.124509,0.901785,-0.222724
llm-jp/llm-jp-3-7.2b,f11_captive,0.875,1.018162,0.941448,-0.076715
llm-jp/llm-jp-3-7.2b,f11_captive,1.0,1.098441,0.919742,-0.178699
llm-jp/llm-jp-3-7.2b,f11_captive_b,0.125,1.286684,1.154884,-0.131800
llm-jp/llm-jp-3-7.2b,f11_captive_b,0.25,1.138446,1.114040,-0.024406
llm-jp/llm-jp-3-7.2b,f11_captive_b,0.375,0.612635,0.850605,0.237970
llm-jp/llm-jp-3-7.2b,f11_captive_b,0.5,0.839644,0.929317,0.089674
llm-jp/llm-jp-3-7.2b,f11_captive_b,0.625,0.997531,0.999333,0.001801
llm-jp/llm-jp-3-7.2b,f11_captive_b,0.75,1.038844,0.932650,-0.106194
llm-jp/llm-jp-3-7.2b,f11_captive_b,0.875,0.826775,1.396851,0.570076
llm-jp/llm-jp-3-7.2b,f11_captive_b,1.0,0.737196,1.081294,0.344098
llm-jp/llm-jp-3-7.2b,f11_class,0.125,0.964557,1.010724,0.046167
llm-jp/llm-jp-3-7.2b,f11_class,0.25,0.989618,0.961791,-0.027827
llm-jp/llm-jp-3-7.2b,f11_class,0.375,0.781101,0.738891,-0.042210
llm-jp/llm-jp-3-7.2b,f11_class,0.5,0.819607,0.843440,0.023833
llm-jp/llm-jp-3-7.2b,f11_class,0.625,0.966851,0.885239,-0.081612
llm-jp/llm-jp-3-7.2b,f11_class,0.75,0.624097,0.918573,0.294476
llm-jp/llm-jp-3-7.2b,f11_class,0.875,0.472482,0.940994,0.468512
llm-jp/llm-jp-3-7.2b,f11_class,1.0,0.754317,0.767304,0.012987
llm-jp/llm-jp-3-7.2b,f11_create,0.125,0.980366,0.990554,0.010187
llm-jp/llm-jp-3-7.2b,f11_create,0.25,1.013683,1.045562,0.031879
llm-jp/llm-jp-3-7.2b,f11_create,0.375,0.869774,0.942948,0.073174
llm-jp/llm-jp-3-7.2b,f11_create,0.5,1.038021,0.988517,-0.049504
llm-jp/llm-jp-3-7.2b,f11_create,0.625,0.985573,0.910488,-0.075085
llm-jp/llm-jp-3-7.2b,f11_create,0.75,2.965511,1.838340,-1.127171
llm-jp/llm-jp-3-7.2b,f11_create,0.875,0.998825,1.395061,0.396236
llm-jp/llm-jp-3-7.2b,f11_create,1.0,0.757191,0.970809,0.213618
llm-jp/llm-jp-3-7.2b,f11_desire,0.125,0.966925,0.976692,0.009767
llm-jp/llm-jp-3-7.2b,f11_desire,0.25,0.996795,1.007062,0.010266
llm-jp/llm-jp-3-7.2b,f11_desire,0.375,0.870153,0.771120,-0.099033
llm-jp/llm-jp-3-7.2b,f11_desire,0.5,0.785652,0.757187,-0.028466
llm-jp/llm-jp-3-7.2b,f11_desire,0.625,1.133369,0.916709,-0.216659
llm-jp/llm-jp-3-7.2b,f11_desire,0.75,1.274312,0.910501,-0.363811
llm-jp/llm-jp-3-7.2b,f11_desire,0.875,0.964919,0.862508,-0.102411
llm-jp/llm-jp-3-7.2b,f11_desire,1.0,0.491809,0.662555,0.170745
llm-jp/llm-jp-3-7.2b,f11_faithful,0.125,0.979067,1.019522,0.040455
llm-jp/llm-jp-3-7.2b,f11_faithful,0.25,0.914898,0.870262,-0.044636
llm-jp/llm-jp-3-7.2b,f11_faithful,0.375,0.583556,0.707669,0.124114
llm-jp/llm-jp-3-7.2b,f11_faithful,0.5,0.968561,1.057053,0.088492
llm-jp/llm-jp-3-7.2b,f11_faithful,0.625,1.270743,1.208467,-0.062276
llm-jp/llm-jp-3-7.2b,f11_faithful,0.75,0.647890,0.964942,0.317052
llm-jp/llm-jp-3-7.2b,f11_faithful,0.875,0.673720,0.869614,0.195893
llm-jp/llm-jp-3-7.2b,f11_faithful,1.0,0.575117,0.976386,0.401269
llm-jp/llm-jp-3-7.2b,f11_gender,0.125,1.095066,1.042211,-0.052855
llm-jp/llm-jp-3-7.2b,f11_gender,0.25,0.914619,0.864928,-0.049691
llm-jp/llm-jp-3-7.2b,f11_gender,0.375,0.785238,0.839275,0.054037
llm-jp/llm-jp-3-7.2b,f11_gender,0.5,0.918610,0.896056,-0.022554
llm-jp/llm-jp-3-7.2b,f11_gender,0.625,1.090835,1.051801,-0.039034
llm-jp/llm-jp-3-7.2b,f11_gender,0.75,0.823665,1.605755,0.782089
llm-jp/llm-jp-3-7.2b,f11_gender,0.875,0.948336,1.130192,0.181857
llm-jp/llm-jp-3-7.2b,f11_gender,1.0,0.872921,0.930029,0.057109
llm-jp/llm-jp-3-7.2b,f11_gender_he,0.125,1.058904,1.020879,-0.038024
llm-jp/llm-jp-3-7.2b,f11_gender_he,0.25,1.028321,0.930554,-0.097768
llm-jp/llm-jp-3-7.2b,f11_gender_he,0.375,0.788204,0.992677,0.204474
llm-jp/llm-jp-3-7.2b,f11_gender_he,0.5,0.762729,1.014498,0.251770
llm-jp/llm-jp-3-7.2b,f11_gender_he,0.625,0.971860,0.891359,-0.080501
llm-jp/llm-jp-3-7.2b,f11_gender_he,0.75,1.325879,1.015102,-0.310777
llm-jp/llm-jp-3-7.2b,f11_gender_he,0.875,1.394680,1.009925,-0.384755
llm-jp/llm-jp-3-7.2b,f11_gender_he,1.0,0.686012,0.957927,0.271915
llm-jp/llm-jp-3-7.2b,f11_gender_she,0.125,1.021107,0.992225,-0.028881
llm-jp/llm-jp-3-7.2b,f11_gender_she,0.25,0.905393,0.882762,-0.022632
llm-jp/llm-jp-3-7.2b,f11_gender_she,0.375,0.861442,1.176256,0.314815
llm-jp/llm-jp-3-7.2b,f11_gender_she,0.5,0.842201,0.999934,0.157733
llm-jp/llm-jp-3-7.2b,f11_gender_she,0.625,0.937748,1.086991,0.149242
llm-jp/llm-jp-3-7.2b,f11_gender_she,0.75,0.944353,0.912178,-0.032175
llm-jp/llm-jp-3-7.2b,f11_gender_she,0.875,1.222299,1.051286,-0.171013
llm-jp/llm-jp-3-7.2b,f11_gender_she,1.0,1.204493,0.970233,-0.234260
llm-jp/llm-jp-3-7.2b,f11_guilt,0.125,1.235232,1.096045,-0.139187
llm-jp/llm-jp-3-7.2b,f11_guilt,0.25,1.037315,1.081938,0.044623
llm-jp/llm-jp-3-7.2b,f11_guilt,0.375,0.560813,0.770624,0.209811
llm-jp/llm-jp-3-7.2b,f11_guilt,0.5,0.912004,0.826654,-0.085350
llm-jp/llm-jp-3-7.2b,f11_guilt,0.625,1.391275,1.699744,0.308469
llm-jp/llm-jp-3-7.2b,f11_guilt,0.75,1.918356,1.355614,-0.562742
llm-jp/llm-jp-3-7.2b,f11_guilt,0.875,1.379530,1.285648,-0.093883
llm-jp/llm-jp-3-7.2b,f11_guilt,1.0,1.187345,1.210826,0.023481
llm-jp/llm-jp-3-7.2b,f11_holy,0.125,1.003451,1.060707,0.057255
llm-jp/llm-jp-3-7.2b,f11_holy,0.25,0.887938,0.974383,0.086445
llm-jp/llm-jp-3-7.2b,f11_holy,0.375,0.742965,0.821176,0.078211
llm-jp/llm-jp-3-7.2b,f11_holy,0.5,0.951054,0.764868,-0.186185
llm-jp/llm-jp-3-7.2b,f11_holy,0.625,1.590687,1.057979,-0.532708
llm-jp/llm-jp-3-7.2b,f11_holy,0.75,1.437576,1.118232,-0.319344
llm-jp/llm-jp-3-7.2b,f11_holy,0.875,0.694504,1.214394,0.519890
llm-jp/llm-jp-3-7.2b,f11_holy,1.0,0.773155,0.908699,0.135544
llm-jp/llm-jp-3-7.2b,f11_holy_b,0.125,0.986749,1.011168,0.024418
llm-jp/llm-jp-3-7.2b,f11_holy_b,0.25,0.819692,0.800740,-0.018952
llm-jp/llm-jp-3-7.2b,f11_holy_b,0.375,0.768811,0.792605,0.023795
llm-jp/llm-jp-3-7.2b,f11_holy_b,0.5,1.041418,0.886596,-0.154823
llm-jp/llm-jp-3-7.2b,f11_holy_b,0.625,1.379107,1.478538,0.099431
llm-jp/llm-jp-3-7.2b,f11_holy_b,0.75,1.689264,1.553736,-0.135528
llm-jp/llm-jp-3-7.2b,f11_holy_b,0.875,1.609863,1.493624,-0.116239
llm-jp/llm-jp-3-7.2b,f11_holy_b,1.0,1.629961,1.165762,-0.464199
llm-jp/llm-jp-3-7.2b,f11_love,0.125,1.094189,1.048641,-0.045548
llm-jp/llm-jp-3-7.2b,f11_love,0.25,0.995535,0.932871,-0.062664
llm-jp/llm-jp-3-7.2b,f11_love,0.375,1.026986,1.169848,0.142862
llm-jp/llm-jp-3-7.2b,f11_love,0.5,1.100623,1.089140,-0.011483
